Division	SeqNumber	ID1	ID2	NoSites	dn	ds	dnds
Bird	3443	XM_005240897_FP	XM_005444141_FC	617	0.00000000	0.00237907	0
Bird	3444	XM_005242458_FP	XM_005436660_FC	318	0.00732662	0.00300226	2.44036825591388
Bird	3446	XM_005444175_FC	XM_005243871_FP	412	0.00000000	0.00690851	0
Bird	3447	XM_013298303_FP	XM_014279591_FC	1604	0.00027113	0.00446563	0.0607148375481175
Bird	3448	XM_005231356_FP	XM_005442128_FC	214	0.00000000	0.00663721	0
Bird	3449	XM_013298084_FP	XM_014279986_FC	310	0.01809203	0.00992981	1.82199155875087
Bird	3450	XM_013301621_FP	XM_014280436_FC	2531	0.00051845	0.00444652	0.116596799294729
Bird	3452	XM_005238511_FP	XM_005433162_FC	886	0.00048305	0.00341395	0.141492991988752
Bird	3453	XM_005230795_FP	XM_005444815_FC	301	0.00150113	0.00851677	0.176255787111781
Bird	3454	XM_005240627_FP	XM_005445413_FC	488	0.00274663	0.00270942	1.01373356659359
Bird	3455	XM_005239947_FP	XM_005445003_FC	295	0.00000000	0.00502514	0
Bird	3456	XM_013303682_FP	XM_014278975_FC	190	0.00000000	0.01501928	0
Bird	3457	XM_014282172_FC	XM_013297818_FP	1318	0.00098817	0.00547798	0.180389486635585
Bird	3458	XM_013304690_FP	XM_014282641_FC	556	0.00000000	0.00247832	0
Bird	3461	XM_005437193_FC	XM_013296487_FP	709	0.00061069	0.00822771	0.0742235688909794
Bird	3462	XM_005441986_FC	XM_005231286_FP	469	0.00000000	0.00603625	0
Bird	3464	XM_005241606_FP	XM_005443625_FC	885	0.00098228	0.00324544	0.302664661802406
Bird	3465	XM_005438212_FC	XM_005228973_FP	796	0.00000000	0.00521439	0
Bird	3466	XM_014286730_FC	XM_005243624_FP	322	0.00690136	0.00844485	0.817227067384264
Bird	3467	XM_005232199_FP	XM_005434686_FC	494	0.00000000	0.00870416	0
Bird	3468	XM_005234809_FP	XM_005432967_FC	448	0.00097182	0.01283454	0.0757191142027685
Bird	3469	XM_014286478_FC	XM_005234926_FP	307	0.03046472	0.05728429	0.531816314734808
Bird	3470	XM_014285143_FC	XM_013301729_FP	332	0.00266282	0.00411665	0.646841485188199
Bird	3471	XM_005236327_FP	XM_005442784_FC	483	0.00000000	0.01067159	0
Bird	3472	XM_005438709_FC	XM_005231551_FP	1437	0.00153756	0.00284698	0.540067018384393
Bird	3473	XM_013299023_FP	XM_014285272_FC	856	0.00201986	0.00514582	0.392524417877034
Bird	3474	XM_005241834_FP	XM_005433998_FC	650	0.00066350	0.00453688	0.146245878224683
Bird	3475	XM_005441537_FC	XM_005239217_FP	771	0.00113475	0.01100601	0.103102759310595
Bird	3476	XM_014278571_FC	XM_013300771_FP	1810	0.00144823	0.00390728	0.370649147232858
Bird	3477	XM_005442509_FC	XM_005228960_FP	3800	0.00051216	0.00673340	0.0760626132414531
Bird	3478	XM_014285755_FC	XM_013300775_FP	189	0.00000000	0.00747204	0
Bird	3479	XM_005232736_FP	XM_005443317_FC	641	0.00000000	0.00456970	0
Bird	3482	XM_005240857_FP	XM_005434412_FC	720	0.01456582	0.02586876	0.563066030223327
Bird	3483	XM_013303943_FP	XM_014285774_FC	1322	0.00031834	0.00121458	0.262098832518237
Bird	3484	XM_005235576_FP	XM_005435041_FC	535	0.00081477	0.00265722	0.306624968952514
Bird	3485	XM_005235320_FP	XM_005435459_FC	315	0.00000000	0.02700562	0
Bird	3486	XM_005238100_FP	XM_005431945_FC	1502	0.00172373	0.00392735	0.438904095637007
Bird	3487	XM_005243030_FP	XM_005437929_FC	282	0.03803515	0.01792468	2.121943041661
Bird	3489	XM_013299568_FP	XM_014278782_FC	188	0.00231482	0.00765313	0.302467095162371
Bird	3490	XM_013304290_FP	XM_005441162_FC	332	0.01062485	0.01661934	0.639306374380691
Bird	3491	XM_005236053_FP	XM_005445449_FC	335	0.00000000	0.00434155	0
Bird	3493	XM_005436207_FC	XM_005233450_FP	331	0.09313565	0.15203788	0.612581877621551
Bird	3494	XM_005238674_FP	XM_005436281_FC	763	0.00000000	0.00184843	0
Bird	3495	XM_005237910_FP	XM_005440013_FC	643	0.00202863	0.00897878	0.225936040308371
Bird	3496	XM_005241867_FP	XM_005441262_FC	843	0.00051946	0.01001266	0.0518803195154934
Bird	3497	XM_005442229_FC	XM_005233878_FP	366	0.00000000	0.01199226	0
Bird	3499	XM_005443999_FC	XM_005229664_FP	1269	0.00138512	0.01099122	0.126020587341533
Bird	3500	XM_013304587_FP	XM_014278016_FC	287	0.08954722	0.11716829	0.764261559164173
Bird	3501	XM_005239162_FP	XM_005436587_FC	1261	0.00103407	0.00227661	0.454214819402533
Bird	3502	XM_013299937_FP	XM_014278656_FC	505	0.00174507	0.00546077	0.319564823275838
Bird	3504	XM_005442916_FC	XM_005236996_FP	378	0.00000000	0.00367648	0
Bird	3505	XM_014280702_FC	XM_013294392_FP	421	0.00104058	0.00332595	0.312867000405899
Bird	3507	XM_014280639_FC	XM_013302904_FP	625	0.00276116	0.00711468	0.388093350649643
Bird	3508	XM_014276274_FC	XM_013303053_FP	244	0.00172761	0.00658621	0.262307153886681
Bird	3509	XM_005231302_FP	XM_005442181_FC	286	0.00610380	0.02542616	0.24005984387733
Bird	3510	XM_014282533_FC	XM_013302049_FP	271	0.00158772	0.00549957	0.288698934643981
Bird	3511	XM_005443268_FC	XM_005238231_FP	276	0.07400071	0.18035125	0.410314372647819
Bird	3513	XM_013294291_FP	XM_014282250_FC	126	0.02720976	0.05874888	0.463153680546761
Bird	3514	XM_005242093_FP	XM_005444022_FC	831	0.00000000	0.00538441	0
Bird	3515	XM_005432241_FC	XM_005238163_FP	382	0.00000000	0.00769731	0
Bird	3516	XM_013301144_FP	XM_014284854_FC	394	0.00288379	0.00801932	0.359605303192789
Bird	3517	XM_013302703_FP	XM_014281241_FC	1189	0.00036278	0.00247372	0.146653622883754
Bird	3518	XM_013304740_FP	XM_014279463_FC	1895	0.00114016	0.00464278	0.245577003433288
Bird	3520	XM_013298347_FP	XM_014276439_FC	784	0.00168342	0.00176289	0.954920613311097
Bird	3521	XM_005432925_FC	XM_005241190_FP	711	0.00304940	0.00820802	0.371514689291693
Bird	3522	XM_013295363_FP	XM_014278590_FC	1571	0.00055796	0.00355714	0.156856350888635
Bird	3523	XM_014276233_FC	XM_013296946_FP	139	0.23572662	0.37235905	0.633062685061636
Bird	3525	XM_013299268_FP	XM_005437853_FC	361	0.00486867	0.02355444	0.206698609688874
Bird	3526	XM_005434892_FC	XM_005239061_FP	323	0.00000000	0.00452149	0
Bird	3527	XM_005442502_FC	XM_005228952_FP	496	0.00086994	0.00893311	0.0973837778780291
Bird	3528	XM_014276289_FC	XM_013298623_FP	369	0.00115496	0.01257891	0.091817176528014
Bird	3529	XM_013295731_FP	XM_014277157_FC	345	0.00000000	0.00436048	0
Bird	3530	XM_013297404_FP	XM_014283332_FC	3775	0.00272757	0.01065604	0.255964692324729
Bird	3531	XM_014276649_FC	XM_013302155_FP	248	0.07613081	0.22993549	0.331096387077958
Bird	3533	XM_014280350_FC	XM_013301564_FP	627	0.01459646	0.01891726	0.771594829272315
Bird	3535	XM_013304115_FP	XM_014286863_FC	142	0.00000000	0.01038079	0
Bird	3536	XM_005443490_FC	XM_005243464_FP	722	0.01588212	0.02417893	0.656857851029802
Bird	3537	XM_005433397_FC	XM_013296811_FP	417	0.00103950	0.00347625	0.299029126213592
Bird	3538	XM_013305486_FP	XM_014285106_FC	520	0.00342173	0.00516798	0.662102020518655
Bird	3539	XM_005231088_FP	XM_005433322_FC	1189	0.00000000	0.00472443	0
Bird	3540	XM_005236314_FP	XM_005441629_FC	676	0.00000000	0.00430417	0
Bird	3541	XM_013301234_FP	XM_014284824_FC	300	0.00000000	0.00506331	0
Bird	3544	XM_013304910_FP	XM_014279257_FC	477	0.00000000	0.00674920	0
Bird	3545	XM_013299316_FP	XM_014277932_FC	995	0.00000000	0.00277393	0
Bird	3548	XM_005432722_FC	XM_013302863_FP	389	0.00456405	0.00697882	0.653985917390046
Bird	3550	XM_005439746_FC	XM_005240416_FP	352	0.00000000	0.00788962	0
Bird	3551	XM_014286206_FC	XM_005232858_FP	779	0.01981902	0.05296039	0.37422345265962
Bird	3552	XM_005432005_FC	XM_005238786_FP	520	0.00000000	0.01104992	0
Bird	3553	XM_013297662_FP	XM_014278089_FC	409	0.03543108	0.08363701	0.423629204343866
Bird	3554	XM_005241764_FP	XM_005440850_FC	1662	0.00025954	0.00442871	0.0586039727144022
Bird	3555	XM_005442088_FC	XM_013294289_FP	888	0.00943395	0.01543709	0.611122303491137
Bird	3557	XM_005440843_FC	XM_005241757_FP	370	0.00236827	0.00379507	0.624038555283565
Bird	3558	XM_014277389_FC	XM_013302605_FP	756	0.00000000	0.00402821	0
Bird	3559	XM_013300724_FP	XM_014287033_FC	337	0.01600003	0.02931134	0.545864842753692
Bird	3560	XM_014282767_FC	XM_005232389_FP	1102	0.01157749	0.01425429	0.812210920361519
Bird	3562	XM_014284084_FC	XM_013301988_FP	499	0.00000000	0.00291971	0
Bird	3564	XM_013300288_FP	XM_014279880_FC	704	0.00000000	0.00429801	0
Bird	3566	XM_014285773_FC	XM_013303941_FP	1383	0.00030386	0.00116732	0.260305657403283
Bird	3568	XM_014280604_FC	XM_013303685_FP	758	0.00000000	0.00187383	0
Bird	3569	XM_005236826_FP	XM_005434647_FC	162	0.22053041	0.34103663	0.646647282434148
Bird	3570	XM_013296841_FP	XM_014287275_FC	921	0.08345647	0.12503693	0.66745456722266
Bird	3573	XM_013304206_FP	XM_014281564_FC	114	0.00380832	0.01280714	0.297359129360654
Bird	3574	XM_014284701_FC	XM_013301224_FP	479	0.00000000	0.00315458	0
Bird	3575	XM_005446294_FC	XM_005242650_FP	1220	0.00000000	0.00829720	0
Bird	3576	XM_005437218_FC	XM_005231403_FP	490	0.00000000	0.00617923	0
Bird	3578	XM_014284779_FC	XM_005239974_FP	280	0.00000000	0.00537637	0
Bird	3579	XM_013295274_FP	XM_014279913_FC	822	0.00053269	0.00340861	0.156277778918679
Bird	3580	XM_005432674_FC	XM_005236454_FP	251	0.01759612	0.05665124	0.310604322164881
Bird	3581	XM_014286202_FC	XM_005233629_FP	102	0.09332266	0.12966650	0.719712955929249
Bird	3582	XM_014276461_FC	XM_013300359_FP	543	0.04561183	0.08984705	0.507660852526599
Bird	3583	XM_013296280_FP	XM_014287507_FC	2147	0.00040418	0.00268697	0.150422222801148
Bird	3584	XM_005442734_FC	XM_005231490_FP	841	0.00487890	0.01507588	0.323622899625097
Bird	3585	XM_013303427_FP	XM_014280914_FC	1348	0.00135871	0.01328499	0.102274070210064
Bird	3586	XM_005241800_FP	XM_005438693_FC	707	0.00123159	0.00404518	0.304458639664984
Bird	3587	XM_014287107_FC	XM_013303824_FP	487	0.00178824	0.00293614	0.609044527849489
Bird	3589	XM_005236635_FP	XM_005440244_FC	335	0.00000000	0.00832764	0
Bird	3590	XM_005437967_FC	XM_005242881_FP	184	0.00000000	0.00815225	0
Bird	3591	XM_005444137_FC	XM_005240893_FP	2047	0.00086434	0.00398275	0.217020902642646
Bird	3592	XM_005432848_FC	XM_005236985_FP	571	0.00000000	0.00799652	0
Bird	3593	XM_005240933_FP	XM_005443252_FC	743	0.00059453	0.00183262	0.324415317960079
Bird	3595	XM_005432164_FC	XM_005228835_FP	970	0.00474120	0.01333610	0.355516230382196
Bird	3596	XM_013297493_FP	XM_014282240_FC	443	0.00000000	0.00318303	0
Bird	3598	XM_013299935_FP	XM_014279324_FC	179	0.00000000	0.01587361	0
Bird	3599	XM_013305311_FP	XM_014281943_FC	379	0.00114811	0.00377835	0.303865443910702
Bird	3601	XM_005240485_FP	XM_014280368_FC	254	0.03847571	0.06354466	0.605490846909874
Bird	3605	XM_014284870_FC	XM_013301249_FP	264	0.00167645	0.00515023	0.325509734516711
Bird	3606	XM_014281215_FC	XM_013295917_FP	283	0.00152905	0.00516353	0.29612493778481
Bird	3608	XM_005442381_FC	XM_005240970_FP	265	0.00000000	0.01192868	0
Bird	3610	XM_005446075_FC	XM_005234754_FP	268	0.00162360	0.02165238	0.0749848284576568
Bird	3612	XM_005242104_FP	XM_005444033_FC	708	0.00183243	0.01457873	0.125692018440564
Bird	3613	XM_005237827_FP	XM_005437072_FC	251	0.00000000	0.00610380	0
Bird	3614	XM_005440785_FC	XM_005244374_FP	333	0.00265018	0.00412656	0.64222500096933
Bird	3616	XM_014279518_FC	XM_013305506_FP	691	0.00000000	0.00671646	0
Bird	3618	XM_005446744_FC	XM_005232898_FP	126	0.00344828	0.01153869	0.298845016202013
Bird	3619	XM_005235038_FP	XM_005445630_FC	751	0.00058010	0.00760704	0.0762583080935554
Bird	3621	XM_005444482_FC	XM_005235817_FP	560	0.00241190	0.00230681	1.04555641773705
Bird	3622	XM_005446226_FC	XM_005236484_FP	337	0.00000000	0.00442479	0
Bird	3623	XM_005233225_FP	XM_005445274_FC	89	0.00000000	0.01875098	0
Bird	3624	XM_014280854_FC	XM_013302481_FP	860	0.00050008	0.00519333	0.0962927447321853
Bird	3625	XM_005239884_FP	XM_005445004_FC	356	0.01026974	0.00708388	1.4497337617238
Bird	3627	XM_005233277_FP	XM_005445226_FC	862	0.00100326	0.00850590	0.117948717948718
Bird	3628	XM_005444206_FC	XM_005243911_FP	578	0.00076094	0.00960397	0.0792318176753988
Bird	3629	XM_005229478_FP	XM_005438519_FC	1056	0.00081312	0.00141576	0.574334632988642
Bird	3632	XM_005444904_FC	XM_005243822_FP	238	0.00367648	0.01800086	0.204239130797084
Bird	3633	XM_005244217_FP	XM_005444345_FC	379	0.00240168	0.01332258	0.180271388875128
Bird	3634	XM_013303907_FP	XM_014276908_FC	1130	0.00037893	0.00400892	0.0945217165720443
Bird	3635	XM_014283042_FC	XM_013298900_FP	695	0.00000000	0.00209864	0
Bird	3636	XM_005436315_FC	XM_013300189_FP	319	0.00139082	0.00847467	0.16411494488871
Bird	3637	XM_013303215_FP	XM_014280118_FC	702	0.00062568	0.00593964	0.10533971755864
Bird	3639	XM_005240877_FP	XM_005444393_FC	579	0.00601168	0.02795157	0.215074859837927
Bird	3640	XM_014281446_FC	XM_013305428_FP	621	0.00141543	0.00447095	0.316583723817086
Bird	3642	XM_005241003_FP	XM_014282589_FC	130	0.00528792	0.00476192	1.11045964652913
Bird	3643	XM_013302640_FP	XM_014277727_FC	1110	0.00000000	0.00534523	0
Bird	3644	XM_005241165_FP	XM_005446475_FC	645	0.00196111	0.00747670	0.262296200195273
Bird	3646	XM_005435965_FC	XM_005241653_FP	760	0.00000000	0.00400134	0
Bird	3647	XM_013297597_FP	XM_014287553_FC	1028	0.01346580	0.01463126	0.920344522618011
Bird	3648	XM_005435413_FC	XM_005239555_FP	221	0.00210896	0.00533336	0.395428022859886
Bird	3649	XM_014284973_FC	XM_013295745_FP	675	0.00064130	0.00431346	0.148674150218154
Bird	3650	XM_005239224_FP	XM_014281823_FC	493	0.01497517	0.03070268	0.487747975095334
Bird	3651	XM_005235358_FP	XM_005434323_FC	340	0.00000000	0.00417828	0
Bird	3652	XM_013304539_FP	XM_014285399_FC	529	0.00161334	0.01165072	0.138475562025351
Bird	3654	XM_005242597_FP	XM_005446269_FC	558	0.00000000	0.00990931	0
Bird	3656	XM_014280221_FC	XM_013298114_FP	679	0.00127836	0.00425684	0.300307270181637
Bird	3657	XM_013298040_FP	XM_014284538_FC	294	0.00000000	0.00914645	0
Bird	3658	XM_005230435_FP	XM_005433897_FC	792	0.00000000	0.00184900	0
Bird	3659	XM_005236235_FP	XM_005444722_FC	666	0.00000000	0.00843594	0
Bird	3660	XM_005439994_FC	XM_005237869_FP	415	0.00000000	0.01694509	0
Bird	3662	XM_005243336_FP	XM_005438324_FC	339	0.00000000	0.02021686	0
Bird	3663	XM_014279997_FC	XM_013295297_FP	329	0.00000000	0.00440530	0
Bird	3664	XM_014283024_FC	XM_013299356_FP	719	0.00000000	0.01206663	0
Bird	3665	XM_014281942_FC	XM_005239816_FP	142	0.05983776	0.16556269	0.361420559185164
Bird	3668	XM_014284418_FC	XM_013301713_FP	1189	0.00000000	0.00608399	0
Bird	3669	XM_014278278_FC	XM_013299504_FP	91	0.09759688	0.15725563	0.620625665357736
Bird	3670	XM_005433979_FC	XM_005241879_FP	1450	0.02456378	0.04012615	0.612163888137785
Bird	3671	XM_014278406_FC	XM_013294430_FP	407	0.00000000	0.01150182	0
Bird	3672	XM_005444946_FC	XM_005240006_FP	697	0.00311075	0.00417538	0.745022009972745
Bird	3673	XM_014281147_FC	XM_005230543_FP	846	0.01732057	0.03692021	0.469135197226668
Bird	3674	XM_005445310_FC	XM_013295898_FP	398	0.00000000	0.00343447	0
Bird	3675	XM_005444225_FC	XM_005234557_FP	684	0.00062157	0.00226330	0.274629965095215
Bird	3676	XM_005233610_FP	XM_005433002_FC	170	0.02849732	0.04995444	0.570466208809467
Bird	3678	XM_014279263_FC	XM_013304913_FP	211	0.00620907	0.01365225	0.454801955721584
Bird	3679	XM_013305561_FP	XM_014277799_FC	484	0.00089299	0.00302267	0.295430860795257
Bird	3680	XM_013295449_FP	XM_014283292_FC	878	0.00144875	0.00536435	0.270069999161129
Bird	3681	XM_005434361_FC	XM_005235387_FP	509	0.00172662	0.00272728	0.633092311753835
Bird	3684	XM_013304765_FP	XM_014282689_FC	145	0.02334213	0.08260768	0.282566100391634
Bird	3685	XM_005439620_FC	XM_005234838_FP	267	0.00000000	0.03776078	0
Bird	3686	XM_014276689_FC	XM_013296557_FP	530	0.09077467	0.13485583	0.673123809330305
Bird	3687	XM_005232667_FP	XM_005439353_FC	403	0.00000000	0.00362320	0
Bird	3688	XM_013302991_FP	XM_014283966_FC	660	0.00065581	0.00662988	0.0989173258037853
Bird	3689	XM_005434653_FC	XM_005236821_FP	506	0.01256574	0.03369897	0.372882019836215
Bird	3690	XM_014278740_FC	XM_013301294_FP	1125	0.00038432	0.00519708	0.0739492176375965
Bird	3691	XM_014277761_FC	XM_005241751_FP	397	0.00000000	0.01132097	0
Bird	3692	XM_005434288_FC	XM_005233750_FP	343	0.00254022	0.00417247	0.608804856595733
Bird	3693	XM_014279731_FC	XM_005240615_FP	137	0.02174065	0.03323328	0.654183095980896
Bird	3694	XM_014278044_FC	XM_013297667_FP	476	0.01471916	0.03222536	0.45675703855597
Bird	3695	XM_013297674_FP	XM_014278199_FC	565	0.00228108	0.01605055	0.142118494381812
Bird	3696	XM_013301497_FP	XM_014276217_FC	64	0.02383856	0.08651556	0.275540723541522
Bird	3697	XM_014287279_FC	XM_013302770_FP	1702	0.00000000	0.00525550	0
Bird	3699	XM_014280455_FC	XM_013301626_FP	2275	0.00000000	0.00765964	0
Bird	3700	XM_005230946_FP	XM_005436515_FC	495	0.00086586	0.02155653	0.040166947092134
Bird	3701	XM_005445342_FC	XM_013295863_FP	2472	0.00053625	0.00385693	0.13903545047486
Bird	3702	XM_013298144_FP	XM_005440160_FC	1725	0.00497885	0.02460497	0.202351394860469
Bird	3703	XM_014284705_FC	XM_013301124_FP	187	0.00234101	0.00754723	0.310181351303723
Bird	3705	XM_013300235_FP	XM_014279870_FC	398	0.00000000	0.00355030	0
Bird	3706	XM_013298571_FP	XM_014281784_FC	494	0.00086493	0.00308167	0.280669247518391
Bird	3708	XM_005440508_FC	XM_005230790_FP	324	0.00000000	0.00409278	0
Bird	3709	XM_005434348_FC	XM_005235397_FP	130	0.00331309	0.01151654	0.287681022251475
Bird	3710	XM_014281040_FC	XM_005233651_FP	659	0.00000000	0.00453003	0
Bird	3712	XM_005241094_FP	XM_005433284_FC	2206	0.00077482	0.00691488	0.112051112962192
Bird	3713	XM_013299460_FP	XM_014283693_FC	821	0.00053135	0.00518734	0.102432075013398
Bird	3714	XM_005436936_FC	XM_005235376_FP	1000	0.00000000	0.00277393	0
Bird	3715	XM_005439170_FC	XM_005232994_FP	154	0.00000000	0.01015244	0
Bird	3717	XM_005229746_FP	XM_005443853_FC	1136	0.00000000	0.00249896	0
Bird	3719	XM_013304900_FP	XM_005438253_FC	348	0.00000000	0.00394219	0
Bird	3721	XM_005239651_FP	XM_005447037_FC	165	0.00000000	0.00831033	0
Bird	3723	XM_005233120_FP	XM_014283262_FC	228	0.00792217	0.00568993	1.39231414094725
Bird	3724	XM_005235763_FP	XM_005435746_FC	159	0.03339715	0.02834537	1.17822240457613
Bird	3725	XM_005228649_FP	XM_005438822_FC	448	0.00000000	0.00321716	0
Bird	3726	XM_013300350_FP	XM_014276469_FC	212	0.01168768	0.00882363	1.32458863302292
Bird	3727	XM_005447225_FC	XM_005239594_FP	302	0.00000000	0.01111131	0
Bird	3728	XM_005436548_FC	XM_005239137_FP	897	0.00000000	0.00344729	0
Bird	3730	XM_013295061_FP	XM_014276339_FC	417	0.00299103	0.00817447	0.365898951246992
Bird	3731	XM_013302335_FP	XM_014280942_FC	598	0.00072159	0.00245801	0.293566747084023
Bird	3732	XM_014285896_FC	XM_013303443_FP	599	0.00000000	0.00726985	0
Bird	3733	XM_005434326_FC	XM_005235355_FP	301	0.00000000	0.00826455	0
Bird	3734	XM_005238472_FP	XM_005445529_FC	549	0.00000000	0.00274349	0
Bird	3735	XM_005244101_FP	XM_005436767_FC	201	0.00222883	0.01978137	0.112673186943068
Bird	3736	XM_014283063_FC	XM_005231892_FP	464	0.03439403	0.04543020	0.757074148914158
Bird	3737	XM_005239493_FP	XM_005432420_FC	399	0.51127159	1.84740945	0.276750554675359
Bird	3739	XM_005442338_FC	XM_005230911_FP	1233	0.00378903	0.01591426	0.238090241079384
Bird	3740	XM_005237379_FP	XM_005441313_FC	126	0.01062905	0.29713130	0.0357722326796268
Bird	3741	XM_013295286_FP	XM_014279922_FC	857	0.00150125	0.00527552	0.284569104088317
Bird	3743	XM_014283996_FC	XM_013303015_FP	354	0.00000000	0.01229116	0
Bird	3744	XM_013297916_FP	XM_014284578_FC	702	0.00000000	0.00652178	0
Bird	3745	XM_005238539_FP	XM_014282159_FC	843	0.00101997	0.00353670	0.288395962337773
Bird	3747	XM_013298100_FP	XM_014279753_FC	650	0.00000000	0.00425835	0
Bird	3748	XM_005444606_FC	XM_005233843_FP	1227	0.00000000	0.00262066	0
Bird	3749	XM_014278116_FC	XM_013297618_FP	662	0.00000000	0.00221648	0
Bird	3750	XM_014282065_FC	XM_013294951_FP	188	0.00000000	0.00753775	0
Bird	3753	XM_013302027_FP	XM_014283236_FC	1120	0.00152993	0.00676137	0.226275148379692
Bird	3755	XM_014283818_FC	XM_013300650_FP	979	0.00043792	0.00924748	0.0473556039050639
Bird	3756	XM_014282880_FC	XM_013298251_FP	558	0.00240932	0.00470037	0.512580924480413
Bird	3758	XM_005436057_FC	XM_005232787_FP	638	0.00137457	0.00658380	0.20878064339743
Bird	3759	XM_014284323_FC	XM_013302474_FP	1291	0.00229709	0.00488800	0.469944762684124
Bird	3761	XM_005242640_FP	XM_005446209_FC	729	0.00118706	0.00199933	0.593728899181226
Bird	3762	XM_005446952_FC	XM_005241939_FP	197	0.00222222	0.00715996	0.310367655685227
Bird	3763	XM_014283560_FC	XM_013295908_FP	264	0.01574466	0.07368795	0.213666684987165
Bird	3764	XM_005233529_FP	XM_005438030_FC	229	0.00000000	0.00633918	0
Bird	3765	XM_014281690_FC	XM_013301784_FP	1227	0.00070249	0.00240578	0.292000931090956
Bird	3768	XM_005433997_FC	XM_005241835_FP	458	0.00000000	0.00300451	0
Bird	3769	XM_005228962_FP	XM_005438202_FC	381	0.00114679	0.00743501	0.154241890730476
Bird	3773	XM_005438454_FC	XM_005237764_FP	490	0.00262908	0.00614285	0.427990265104959
Bird	3775	XM_005242938_FP	XM_005437663_FC	480	0.00277436	0.00562854	0.492909351270489
Bird	3779	XM_005444512_FC	XM_005230092_FP	664	0.00314961	0.00500210	0.629657543831591
Bird	3780	XM_005441392_FC	XM_005240712_FP	1411	0.00241141	0.00426671	0.565168478757638
Bird	3783	XM_005446947_FC	XM_005241943_FP	415	0.05985612	0.10243165	0.584351809230838
Bird	3784	XM_005440497_FC	XM_005241347_FP	4017	0.00323389	0.01037015	0.311846019585059
Bird	3785	XM_014280908_FC	XM_013303431_FP	1368	0.00000000	0.00406024	0
Bird	3787	XM_005446088_FC	XM_005234448_FP	231	0.00376412	0.01257891	0.299240554229262
Bird	3790	XM_014283967_FC	XM_013302992_FP	651	0.00066460	0.00673153	0.0987294121841543
Bird	3791	XM_005434020_FC	XM_013296603_FP	901	0.00000000	0.00143335	0
Bird	3792	XM_005241301_FP	XM_005440450_FC	641	0.00067408	0.00228224	0.295358945597308
Bird	3793	XM_014286193_FC	XM_013301447_FP	285	0.00301660	0.01056355	0.285566878558818
Bird	3794	XM_005239615_FP	XM_005447009_FC	699	0.00000000	0.00385481	0
Bird	3795	XM_005432947_FC	XM_005234938_FP	1044	0.00000000	0.00133038	0
Bird	3796	XM_005236804_FP	XM_005434632_FC	428	0.00000000	0.00991750	0
Bird	3797	XM_013296210_FP	XM_014280324_FC	228	0.00000000	0.01235867	0
Bird	3798	XM_005435990_FC	XM_005241665_FP	301	0.00442969	0.00448264	0.988187764353149
Bird	3799	XM_005238090_FP	XM_005437324_FC	155	0.00282220	0.01840583	0.153331851918658
Bird	3801	XM_005229960_FP	XM_005432565_FC	449	0.00000000	0.00315624	0
Bird	3802	XM_013296515_FP	XM_014278361_FC	277	0.00154799	0.00544467	0.284312915199636
Bird	3803	XM_013298679_FP	XM_014280838_FC	142	0.00000000	0.02272901	0
Bird	3804	XM_005443403_FC	XM_005236956_FP	324	0.00000000	0.01452830	0
Bird	3805	XM_005243477_FP	XM_005443462_FC	394	0.00000000	0.00387348	0
Bird	3806	XM_005435309_FC	XM_005239488_FP	500	0.00000000	0.01413802	0
Bird	3807	XM_013305120_FP	XM_014283240_FC	279	0.00000000	0.01065737	0
Bird	3809	XM_013297883_FP	XM_014277206_FC	312	0.17609811	0.18647286	0.94436321725317
Bird	3810	XM_014278508_FC	XM_013299975_FP	412	0.00000000	0.00367873	0
Bird	3811	XM_014276121_FC	XM_013302249_FP	341	0.00124974	0.01362642	0.0917144781975016
Bird	3812	XM_005242034_FP	XM_005443316_FC	446	0.00096962	0.00656459	0.147704578656093
Bird	3813	XM_005235586_FP	XM_005435052_FC	350	0.00000000	0.01298734	0
Bird	3814	XM_014282802_FC	XM_013294466_FP	689	0.00000000	0.00651942	0
Bird	3815	XM_005434926_FC	XM_005238902_FP	1334	0.00098291	0.00848815	0.11579790649317
Bird	3816	XM_014286236_FC	XM_013294680_FP	1044	0.00124516	0.00278036	0.447841286739847
Bird	3817	XM_005239827_FP	XM_005446911_FC	217	0.00000000	0.00672650	0
Bird	3818	XM_014281496_FC	XM_013298551_FP	261	0.05329456	0.13989804	0.380952871105271
Bird	3819	XM_005437477_FC	XM_005232584_FP	109	0.09528534	0.20942959	0.454975536169459
Bird	3820	XM_013302197_FP	XM_014277421_FC	283	0.08513021	0.09373311	0.908219198104064
Bird	3821	XM_005239400_FP	XM_005437449_FC	157	0.00000000	0.01001684	0
Bird	3823	XM_005233717_FP	XM_005439712_FC	511	0.00000000	0.00277521	0
Bird	3825	XM_013304361_FP	XM_014284822_FC	580	0.00073323	0.00803221	0.0912862089014107
Bird	3826	XM_005441376_FC	XM_005240684_FP	262	0.00000000	0.01141792	0
Bird	3827	XM_005229116_FP	XM_014277137_FC	348	0.00000000	0.02023049	0
Bird	3828	XM_005240863_FP	XM_005433934_FC	74	0.00000000	0.03871827	0
Bird	3829	XM_005439956_FC	XM_005240583_FP	498	0.00000000	0.00542743	0
Bird	3831	XM_013295988_FP	XM_014284474_FC	696	0.00000000	0.01047869	0
Bird	3833	XM_005441712_FC	XM_005241115_FP	259	0.00000000	0.01553118	0
