Division	SeqNumber	ID1	ID2	NoSites	dn	ds	dnds
Urodele	10738	Axolotl_contig_8246521_O	Notophthalmus_contig_5756_O	341	0.07074655	0.77670367	0.091085638876922
Urodele	10739	Notophthalmus_contig_6301_O	Ambystoma_mexicanum_n_3837_O	260	0.07101830	1.35867157	0.0522703952655755
Urodele	10740	Notophthalmus_contig_8287_O	Axolotl_contig_8251717_O	318	0.02638245	1.07000752	0.0246563220415498
Urodele	10741	Axolotl_contig_8311608_O	Notophthalmus_contig_38971_O	184	0.07915915	0.74405917	0.106388245977803
Urodele	10742	Notophthalmus_viridescens_n_51_O	Axolotl_contig_8256221_O	193	0.17686691	1.12827006	0.15675937549916
Urodele	10743	Notophthalmus_contig_29721_O	Axolotl_contig_8264800_O	86	0.31770130	1.12188908	0.283184234220374
Urodele	10744	Axolotl_contig_8254383_O	Notophthalmus_contig_16542_O	83	0.01079641	0.41796155	0.0258311081485845
Urodele	10745	Notophthalmus_contig_49112_O	Axolotl_contig_8254404_O	636	0.07085298	1.19008891	0.0595358711476439
Urodele	10746	Notophthalmus_contig_17303_O	Axolotl_contig_8252157_O	239	0.04055679	0.73068415	0.0555052275323065
Urodele	10747	Notophthalmus_contig_43950_O	Axolotl_contig_8276572_O	121	0.08959279	0.89854494	0.0997087468991813
Urodele	10748	Axolotl_contig_8253332_O	Notophthalmus_contig_35042_O	554	0.02286732	0.54436871	0.0420070433511875
Urodele	10749	Notophthalmus_contig_847_O	Axolotl_contig_8257970_O	331	0.08782155	1.03286177	0.0850273991649434
Urodele	10750	Notophthalmus_contig_6809_O	Axolotl_contig_8257948_O	310	0.06026906	0.76244935	0.079046640934247
Urodele	10751	Ambystoma_mexicanum_n_256_O	Notophthalmus_contig_3657_O	419	0.36798170	1.00097276	0.367624089990221
Urodele	10752	Notophthalmus_contig_8127_O	Axolotl_contig_8269436_O	64	0.05456952	0.75247658	0.0725198915825394
Urodele	10753	Axolotl_contig_8280978_O	Notophthalmus_contig_9483_O	260	0.10502566	0.64879075	0.161879095840993
Urodele	10755	Notophthalmus_contig_20512_O	Axolotl_contig_8266450_O	84	0.24296801	1.54649834	0.157108484190161
Urodele	10756	Axolotl_contig_8249372_O	Notophthalmus_contig_4147_O	371	0.18605682	0.78236156	0.237814368078104
Urodele	10757	Notophthalmus_contig_31297_O	Axolotl_contig_8256015_O	218	0.02746069	0.82070542	0.0334598618832077
Urodele	10758	Notophthalmus_contig_44596_O	Axolotl_contig_8254917_O	88	0.04938986	0.49073963	0.100643716098494
Urodele	10759	Notophthalmus_contig_8271_O	Axolotl_contig_8247274_O	416	0.00525350	0.78935052	0.00665547164015297
Urodele	10760	Axolotl_contig_8299683_O	Notophthalmus_contig_38065_O	348	0.14532079	0.78573122	0.184949746555826
Urodele	10761	Notophthalmus_contig_16071_O	Axolotl_contig_8245972_O	486	0.02894915	0.83369961	0.0347237178148614
Urodele	10762	Notophthalmus_contig_2455_O	Axolotl_contig_8267279_O	352	0.02797382	0.75389487	0.0371057306703785
Urodele	10763	Ambystoma_mexicanum_n_5003_O	Notophthalmus_contig_2163_O	198	0.01657221	0.70788819	0.0234107733878143
Urodele	10764	Axolotl_contig_8261780_O	Notophthalmus_contig_11161_O	360	0.09851984	0.78059723	0.12621085012049
Urodele	10765	Axolotl_contig_8249891_O	Notophthalmus_contig_42591_O	306	0.18250363	0.85462386	0.213548484358955
Urodele	10766	Notophthalmus_contig_7701_O	Axolotl_contig_8251226_O	173	0.04212081	0.51878512	0.0811912454235388
Urodele	10768	Axolotl_contig_8276197_O	Notophthalmus_contig_29927_O	791	0.02685476	0.89373847	0.0300476715520593
Urodele	10769	Axolotl_contig_8247689_O	Notophthalmus_contig_4007_O	288	0.01652092	0.96995941	0.0170325890234933
Urodele	10770	Notophthalmus_contig_34484_O	Axolotl_contig_8256155_O	238	0.12210899	0.45805090	0.266583888384457
Urodele	10773	Axolotl_contig_8250658_O	Notophthalmus_contig_43447_O	274	0.28121708	0.91427695	0.307584129732244
Urodele	10774	Notophthalmus_contig_16395_O	Axolotl_contig_8252798_O	831	0.02914023	1.05995097	0.0274920546560753
Urodele	10775	Notophthalmus_contig_7410_O	Axolotl_contig_8267270_O	287	0.29795474	0.93271071	0.319450325599885
Urodele	10776	Notophthalmus_contig_6434_O	Axolotl_contig_8249425_O	228	0.00677533	0.86041934	0.00787445107870309
Urodele	10777	Notophthalmus_contig_18216_O	Axolotl_contig_8245309_O	171	0.00000000	0.35670804	0
Urodele	10778	Axolotl_contig_8260043_O	Notophthalmus_contig_1270_O	1313	0.06851927	0.80595165	0.0850166011819692
Urodele	10779	Axolotl_contig_8286492_O	Notophthalmus_contig_12111_O	1133	0.04456368	1.02031354	0.0436764565527573
Urodele	10780	Notophthalmus_contig_8498_O	Axolotl_contig_8253025_O	627	0.02920250	0.92565870	0.031547804822663
Urodele	10781	Axolotl_contig_8257979_O	Notophthalmus_contig_5654_O	123	0.11395215	0.85253410	0.13366286462911
Urodele	10782	Notophthalmus_contig_7602_O	Axolotl_contig_8248064_O	269	0.01637620	0.69583502	0.0235346016358878
Urodele	10783	Axolotl_contig_8288108_O	Notophthalmus_contig_49476_O	94	0.08234067	0.87236311	0.094388069665165
Urodele	10784	Notophthalmus_contig_39741_O	Axolotl_contig_8270088_O	398	0.08604754	0.93698737	0.0918342581287942
Urodele	10785	Axolotl_contig_8267212_O	Notophthalmus_contig_41776_O	205	0.10811262	0.88909446	0.121598575701394
Urodele	10786	Axolotl_contig_8246040_O	Notophthalmus_contig_15245_O	1000	0.01119263	0.68400362	0.0163634075503869
Urodele	10787	Notophthalmus_contig_6162_O	Axolotl_contig_8276892_O	173	0.05289700	1.15223359	0.0459082259526907
Urodele	10788	Axolotl_contig_8254248_O	Notophthalmus_contig_11811_O	328	0.12270214	0.94013570	0.130515350071272
Urodele	10789	Axolotl_contig_8277614_O	Notophthalmus_contig_813_O	503	0.36031333	0.87948603	0.409686245954356
Urodele	10790	Notophthalmus_contig_50311_O	Axolotl_contig_8299933_O	172	0.00260530	0.19915340	0.0130818755793273
Urodele	10791	Axolotl_contig_8265812_O	Notophthalmus_contig_44675_O	400	0.13582807	0.67861492	0.200154853653969
Urodele	10792	Axolotl_contig_8255158_O	Notophthalmus_contig_214_O	241	0.08630291	0.92394730	0.093406745168258
Urodele	10794	Axolotl_contig_8292946_O	Notophthalmus_contig_4059_O	237	0.12001593	0.93810308	0.127934693488055
Urodele	10795	Notophthalmus_contig_11527_O	Axolotl_contig_8258569_O	463	0.26393050	0.89066983	0.29632810173889
Urodele	10796	Notophthalmus_contig_8417_O	Axolotl_contig_8246633_O	574	0.05485161	0.88571478	0.0619292025362837
Urodele	10797	Axolotl_contig_8265353_O	Notophthalmus_contig_49486_O	699	0.22392715	0.90950956	0.246206482975286
Urodele	10798	Axolotl_contig_8252306_O	Notophthalmus_contig_4586_O	259	0.04062205	1.37251876	0.0295967174976902
Urodele	10799	Axolotl_contig_8254528_O	Notophthalmus_contig_41211_O	190	0.07287862	0.84922067	0.0858182361482087
Urodele	10800	Notophthalmus_contig_336_O	Axolotl_contig_8246946_O	1019	0.07194835	0.68453623	0.105105247679878
Urodele	10801	Axolotl_contig_8251175_O	Notophthalmus_contig_4249_O	419	0.07000839	0.90195150	0.0776187965760908
Urodele	10802	Axolotl_contig_8246817_O	Notophthalmus_contig_36200_O	357	0.06574509	0.88806858	0.0740315460772185
Urodele	10803	Axolotl_contig_8245460_O	Notophthalmus_contig_47067_O	211	0.07446422	0.57607100	0.129262226357515
Urodele	10804	Axolotl_contig_8251176_O	Notophthalmus_contig_46978_O	311	0.10224740	0.73722199	0.138692824396082
Urodele	10805	Notophthalmus_contig_9959_O	Axolotl_contig_8254553_O	106	0.01581086	0.72632155	0.0217684027136466
Urodele	10806	Notophthalmus_contig_3918_O	Axolotl_contig_8250544_O	751	0.15424654	1.08415253	0.142273836689751
Urodele	10807	Axolotl_contig_8263768_O	Notophthalmus_contig_5275_O	143	0.06893017	1.25313491	0.0550061844498451
Urodele	10808	Axolotl_contig_8257100_O	Notophthalmus_contig_17204_O	727	0.03554446	0.75165993	0.0472879537425921
Urodele	10809	Axolotl_contig_8276008_O	Notophthalmus_contig_16976_O	158	0.25309296	1.07434715	0.235578378925285
Urodele	10810	Axolotl_contig_8259076_O	Notophthalmus_contig_18887_O	195	0.03360024	0.48656386	0.0690561769219769
Urodele	10811	Notophthalmus_contig_21070_O	Ambystoma_mexicanum_n_3525_O	178	0.02358002	0.75782444	0.0311154124298235
Urodele	10812	Axolotl_contig_8283254_O	Notophthalmus_contig_10715_O	557	0.02866150	0.44293763	0.0647077558075163
Urodele	10813	Axolotl_contig_8250391_O	Notophthalmus_contig_12187_O	289	0.02423535	0.85453587	0.0283608340513547
Urodele	10814	Axolotl_contig_8249190_O	Notophthalmus_contig_1475_O	205	0.10367726	0.90308136	0.114803897624462
Urodele	10815	Notophthalmus_contig_7684_O	Axolotl_contig_8270724_O	358	0.09822612	0.74561016	0.131739245613284
Urodele	10816	Axolotl_contig_8249316_O	Notophthalmus_contig_52441_O	289	0.04611856	0.75990308	0.0606900553686399
Urodele	10817	Notophthalmus_contig_35581_O	Axolotl_contig_8248136_O	631	0.01942077	0.84106904	0.0230905776771904
Urodele	10818	Axolotl_contig_8256451_O	Notophthalmus_contig_1169_O	326	0.04933848	0.90829778	0.0543197188041129
Urodele	10819	Notophthalmus_contig_57900_O	Axolotl_contig_8282301_O	242	0.45829216	0.96826048	0.473314949299593
Urodele	10820	Notophthalmus_contig_16015_O	Axolotl_contig_8245576_O	318	0.00698410	0.63938846	0.0109230936072884
Urodele	10821	Axolotl_contig_8251617_O	Notophthalmus_contig_24143_O	225	0.09657994	0.90991767	0.106141405078989
Urodele	10822	Axolotl_contig_8251862_O	Notophthalmus_contig_56602_O	126	0.14584462	1.08351201	0.134603602594124
Urodele	10823	Axolotl_contig_8254681_O	Notophthalmus_contig_6899_O	375	0.08378523	0.72744250	0.115177804431278
Urodele	10824	Axolotl_contig_8263660_O	Notophthalmus_contig_44049_O	463	0.13063530	0.80881111	0.161515214596891
Urodele	10825	Notophthalmus_contig_39723_O	Axolotl_contig_8259961_O	308	0.15033993	0.72115554	0.208470879943597
Urodele	10826	Notophthalmus_contig_55548_O	Axolotl_contig_8259951_O	846	0.11727952	0.85543686	0.137098978877296
Urodele	10827	Notophthalmus_contig_3330_O	Axolotl_contig_8249293_O	431	0.08748891	0.70727196	0.123699107200574
Urodele	10828	Axolotl_contig_8248894_O	Notophthalmus_contig_4501_O	608	0.01577779	0.70729252	0.0223073050454429
Urodele	10829	Notophthalmus_contig_35911_O	Ambystoma_mexicanum_n_2466_O	228	0.09446754	0.82622508	0.114336325883499
Urodele	10830	Axolotl_contig_8251561_O	Notophthalmus_contig_7320_O	2193	0.16902694	0.86077386	0.19636625582473
Urodele	10832	Notophthalmus_contig_6615_O	Axolotl_contig_8244890_O	993	0.01634698	0.57696832	0.0283325434574987
Urodele	10833	Notophthalmus_contig_45160_O	Axolotl_contig_8258444_O	320	0.15213446	0.70046668	0.217190145289994
Urodele	10834	Axolotl_contig_8256412_O	Notophthalmus_contig_18998_O	389	0.20300391	0.89062198	0.227934987636393
Urodele	10835	Notophthalmus_contig_18046_O	Axolotl_contig_8244948_O	232	0.08578879	0.69117854	0.124119579870058
Urodele	10836	Notophthalmus_contig_20159_O	Axolotl_contig_8252423_O	195	0.17751115	0.78447642	0.226279777791154
Urodele	10837	Axolotl_contig_8266851_O	Notophthalmus_contig_48207_O	258	0.24539602	1.64250080	0.149403896789578
Urodele	10838	Notophthalmus_contig_9724_O	Axolotl_contig_8283913_O	285	0.24582764	1.01852893	0.241355579364839
Urodele	10839	Axolotl_contig_8272307_O	Notophthalmus_contig_42739_O	125	0.01840583	0.85457571	0.0215379746751754
Urodele	10840	Axolotl_contig_8268270_O	Notophthalmus_contig_43296_O	171	0.08146426	0.94944990	0.0858015362369305
Urodele	10841	Axolotl_contig_8248589_O	Notophthalmus_contig_57734_O	344	0.10763339	0.81553216	0.131979332366243
Urodele	10842	Notophthalmus_contig_4534_O	Axolotl_contig_8267990_O	81	0.10209223	0.86892536	0.117492519725745
Urodele	10843	Notophthalmus_contig_43539_O	Axolotl_contig_8270165_O	105	0.13918108	0.71228546	0.195400703532542
Urodele	10844	Notophthalmus_contig_11082_O	Axolotl_contig_8248515_O	318	0.08404441	1.05263760	0.0798417328052884
Urodele	10845	Axolotl_contig_8256713_O	Notophthalmus_viridescens_n_745_O	147	0.08863525	0.93552405	0.0947439566091326
Urodele	10846	Notophthalmus_contig_43195_O	Axolotl_contig_8256887_O	1177	0.07510849	0.99292514	0.0756436582923059
Urodele	10847	Axolotl_contig_8273374_O	Notophthalmus_contig_48383_O	78	0.09088260	1.03653605	0.0876791501848874
Urodele	10848	Notophthalmus_contig_5470_O	Axolotl_contig_8254738_O	198	0.03142401	0.94551843	0.0332346879795881
Urodele	10849	Notophthalmus_contig_14069_O	Axolotl_contig_8249447_O	2960	0.07986750	0.76317380	0.104651784429707
Urodele	10851	Axolotl_contig_8246306_O	Notophthalmus_contig_58813_O	439	0.04705376	0.95062706	0.0494976021406334
Urodele	10852	Axolotl_contig_8260320_O	Notophthalmus_contig_56091_O	1598	0.03403124	0.73006144	0.0466142137297376
Urodele	10853	Notophthalmus_contig_31607_O	Axolotl_contig_8249377_O	530	0.03798547	0.72981246	0.0520482618233183
Urodele	10854	Axolotl_contig_8253745_O	Notophthalmus_contig_5201_O	79	0.09576986	0.71039870	0.134811423500634
Urodele	10855	Notophthalmus_contig_7557_O	Axolotl_contig_8265989_O	80	0.00550461	0.73417824	0.00749764798259344
Urodele	10856	Axolotl_contig_8246750_O	Notophthalmus_contig_11255_O	554	0.28785973	1.52845035	0.188334367550768
Urodele	10857	Axolotl_contig_8252826_O	Notophthalmus_contig_12275_O	378	0.08751559	1.43534797	0.0609716889765762
Urodele	10858	Notophthalmus_contig_8898_O	Axolotl_contig_8249266_O	216	0.06272670	0.77764821	0.0806620515464184
Urodele	10859	Notophthalmus_contig_36124_O	Axolotl_contig_8252785_O	164	0.06720558	0.41309575	0.162687657764574
Urodele	10861	Notophthalmus_contig_33234_O	Axolotl_contig_8280461_O	49	0.10483944	0.34743964	0.301748643303913
Urodele	10862	Axolotl_contig_8250384_O	Notophthalmus_contig_5261_O	492	0.11099555	0.94064434	0.117999487457714
Urodele	10863	Axolotl_contig_8255084_O	Notophthalmus_contig_3912_O	1355	0.03780645	0.77157899	0.0489988069789199
Urodele	10864	Axolotl_contig_8252230_O	Notophthalmus_contig_11195_O	340	0.05705293	0.79516992	0.0717493564142869
Urodele	10865	Notophthalmus_contig_36606_O	Axolotl_contig_8280068_O	398	0.03752786	0.88781792	0.0422697708106635
Urodele	10866	Axolotl_contig_8290667_O	Notophthalmus_contig_1219_O	398	0.07639650	0.83789011	0.091177230866229
Urodele	10867	Notophthalmus_contig_8638_O	Axolotl_contig_8262465_O	343	0.01941437	1.01476837	0.0191318241422917
Urodele	10868	Axolotl_contig_8253014_O	Notophthalmus_contig_346_O	86	0.00493017	0.57951025	0.00850747678751152
Urodele	10869	Axolotl_contig_8263729_O	Notophthalmus_contig_222_O	381	0.11403159	0.91741328	0.124296859971332
Urodele	10870	Axolotl_contig_8254041_O	Notophthalmus_contig_6965_O	227	0.03633405	0.77785532	0.0467105502344575
Urodele	10871	Notophthalmus_contig_3015_O	Axolotl_contig_8246814_O	112	0.03094219	0.91024007	0.0339934386760187
Urodele	10872	Axolotl_contig_8245971_O	Notophthalmus_contig_17069_O	132	0.03958049	0.88380690	0.044784092543292
Urodele	10873	Axolotl_contig_8284025_O	Notophthalmus_contig_8763_O	304	0.09388828	1.03874864	0.0903859474607832
Urodele	10874	Notophthalmus_contig_3925_O	Axolotl_contig_8279922_O	64	0.05330840	0.27040757	0.19714093063297
Urodele	10875	Notophthalmus_contig_2244_O	Axolotl_contig_8278018_O	130	0.01341567	1.12735744	0.0119001033070753
Urodele	10876	Axolotl_contig_8258575_O	Notophthalmus_contig_11084_O	343	0.04022151	0.79049450	0.0508814545831755
Urodele	10877	Notophthalmus_contig_521_O	Axolotl_contig_8244886_O	309	0.07381582	0.66607152	0.110822663608256
Urodele	10878	Axolotl_contig_8265892_O	Notophthalmus_contig_10657_O	639	0.09515889	0.86812249	0.109614589065651
Urodele	10879	Notophthalmus_contig_4267_O	Axolotl_contig_8247088_O	564	0.06177446	0.73236828	0.0843489016209167
Urodele	10881	Axolotl_contig_8300787_O	Notophthalmus_contig_22939_O	269	0.14356087	0.94467806	0.151968036602861
Urodele	10882	Notophthalmus_contig_5565_O	Axolotl_contig_8253601_O	617	0.02547375	0.87517464	0.0291070477087864
Urodele	10883	Axolotl_contig_8281823_O	Notophthalmus_contig_5391_O	208	0.05989838	0.68366749	0.0876133220843952
Urodele	10884	Notophthalmus_contig_1274_O	Axolotl_contig_8249824_O	506	0.01788327	1.17229876	0.0152548741073479
Urodele	10885	Axolotl_contig_8249822_O	Notophthalmus_contig_3301_O	1281	0.09093250	0.88869775	0.102321064726449
Urodele	10886	Notophthalmus_contig_18517_O	Axolotl_contig_8246690_O	73	0.05629492	1.02559606	0.0548899534578945
Urodele	10887	Axolotl_contig_8317038_O	Notophthalmus_contig_39392_O	48	0.00000000	0.42097129	0
Urodele	10888	Notophthalmus_contig_9905_O	Axolotl_contig_8248930_O	247	0.03495421	0.53905705	0.0648432480384034
Urodele	10889	Notophthalmus_contig_58038_O	Axolotl_contig_8252601_O	295	0.14010996	0.62750942	0.223279452920404
Urodele	10890	Axolotl_contig_8253598_O	Notophthalmus_contig_3588_O	543	0.18062926	0.95295458	0.189546557402557
Urodele	10891	Axolotl_contig_8264215_O	Notophthalmus_contig_40200_O	148	0.16260708	0.67390712	0.241290046022959
Urodele	10892	Axolotl_contig_8252814_O	Notophthalmus_contig_20738_O	350	0.02384889	0.88509615	0.0269449708938402
Urodele	10893	Notophthalmus_contig_15143_O	Axolotl_contig_8247010_O	1263	0.01703983	0.89428957	0.0190540408516673
Urodele	10894	Axolotl_contig_8246371_O	Notophthalmus_contig_1835_O	286	0.02639341	0.83515345	0.0316030664783819
Urodele	10895	Axolotl_contig_8261937_O	Notophthalmus_contig_11732_O	322	0.13505316	1.19163145	0.113334672393885
Urodele	10896	Ambystoma_mexicanum_n_2611_O	Notophthalmus_contig_16609_O	81	0.01630499	0.85074778	0.0191654805140955
Urodele	10897	Notophthalmus_contig_24434_O	Axolotl_contig_8274254_O	108	0.12152103	0.81560724	0.148994545462838
Urodele	10898	Axolotl_contig_8256285_O	Notophthalmus_contig_40997_O	489	0.08535323	0.64715883	0.131889153084723
Urodele	10899	Axolotl_contig_8273842_O	Notophthalmus_contig_53301_O	118	0.48811820	2.08432301	0.234185487401974
Urodele	10900	Axolotl_contig_8250502_O	Notophthalmus_contig_40210_O	298	0.03432657	0.70950605	0.0483809405148836
Urodele	10901	Axolotl_contig_8250663_O	Notophthalmus_contig_8111_O	384	0.05601172	0.76663372	0.0730619049733424
Urodele	10902	Axolotl_contig_8259178_O	Notophthalmus_contig_36282_O	206	0.32814624	1.43036647	0.229414102527166
Urodele	10903	Axolotl_contig_8249528_O	Notophthalmus_contig_7825_O	415	0.14015744	0.95117173	0.147352402914666
Urodele	10904	Axolotl_contig_8254721_O	Notophthalmus_contig_6735_O	635	0.02876472	0.93777599	0.0306733380964467
Urodele	10905	Axolotl_contig_8257768_O	Notophthalmus_contig_10736_O	88	0.02248295	0.93445275	0.0240600180158922
Urodele	10906	Axolotl_contig_8277355_O	Notophthalmus_contig_10500_O	269	0.06027338	0.77617236	0.077654633308509
Urodele	10907	Axolotl_contig_8251389_O	Notophthalmus_contig_53147_O	223	0.12597195	1.01882805	0.123643975055457
Urodele	10908	Axolotl_contig_8258738_O	Notophthalmus_contig_39565_O	315	0.07192275	0.73210998	0.0982403627389426
Urodele	10909	Axolotl_contig_8249326_O	Notophthalmus_contig_4408_O	207	0.03678109	0.75102731	0.0489743708521066
Urodele	10910	Axolotl_contig_8256777_O	Notophthalmus_contig_6236_O	449	0.11944746	0.68144653	0.175285154067774
Urodele	10911	Axolotl_contig_8253145_O	Notophthalmus_contig_23633_O	126	0.50006738	1.07150953	0.466694290623808
Urodele	10912	Notophthalmus_contig_55279_O	Axolotl_contig_8251598_O	338	0.07729673	0.84920468	0.0910224964845931
Urodele	10913	Axolotl_contig_8247102_O	Notophthalmus_contig_1151_O	560	0.07692909	0.75829605	0.101449941615811
Urodele	10914	Notophthalmus_contig_9998_O	Axolotl_contig_8248505_O	284	0.08388395	0.88483805	0.094801472427638
Urodele	10915	Notophthalmus_contig_43158_O	Axolotl_contig_8252661_O	1221	0.16318542	0.93582389	0.174376206617251
Urodele	10916	Notophthalmus_contig_40693_O	Axolotl_contig_8283251_O	284	0.13837073	1.08754340	0.127232375278081
Urodele	10917	Axolotl_contig_8265508_O	Notophthalmus_contig_7666_O	1454	0.08400198	0.72118495	0.116477721838205
Urodele	10918	Notophthalmus_contig_5499_O	Axolotl_contig_8274377_O	208	0.03168716	0.65596353	0.0483062831252219
Urodele	10919	Ambystoma_mexicanum_n_3152_O	Notophthalmus_contig_29576_O	143	0.02381152	0.82968444	0.0286994896517524
Urodele	10920	Axolotl_contig_8257283_O	Notophthalmus_contig_40705_O	349	0.03127149	0.46299249	0.0675421106722487
Urodele	10921	Notophthalmus_contig_605_O	Axolotl_contig_8254422_O	569	0.05172437	0.66853296	0.0773699624323683
Urodele	10922	Notophthalmus_contig_5145_O	Axolotl_contig_8263149_O	218	0.24490119	0.83772107	0.292342163484082
Urodele	10923	Axolotl_contig_8288647_O	Notophthalmus_contig_55075_O	161	0.04706341	0.81944113	0.0574335462023977
Urodele	10924	Notophthalmus_contig_7718_O	Axolotl_contig_8256415_O	388	0.11849359	0.63517959	0.186551318501906
Urodele	10925	Axolotl_contig_8257862_O	Notophthalmus_contig_3030_O	397	0.18529957	1.05653474	0.175384266115092
Urodele	10926	Notophthalmus_contig_15230_O	Axolotl_contig_8249701_O	99	0.27542426	1.21765440	0.226192473003834
Urodele	10927	Notophthalmus_contig_34060_O	Axolotl_contig_8248601_O	138	0.00655384	0.65590420	0.00999206896372976
Urodele	10928	Notophthalmus_contig_6244_O	Axolotl_contig_8253122_O	369	0.04694202	0.75564340	0.0621219215307115
Urodele	10929	Axolotl_contig_8248320_O	Notophthalmus_contig_9818_O	101	0.00422983	0.87293222	0.00484554230338754
Urodele	10930	Notophthalmus_contig_4765_O	Axolotl_contig_8262607_O	520	0.04672705	1.05738851	0.0441909946609879
Urodele	10931	Notophthalmus_contig_1664_O	Axolotl_contig_8254352_O	109	0.05398732	0.85021190	0.0634986642741651
Urodele	10932	Notophthalmus_contig_7307_O	Axolotl_contig_8254243_O	324	0.06932044	0.70425944	0.0984302603029361
Urodele	10933	Notophthalmus_contig_58248_O	Axolotl_contig_8300321_O	64	0.17264736	2.05952209	0.0838288459435752
Urodele	10934	Axolotl_contig_8264516_O	Notophthalmus_contig_43842_O	270	0.02600829	0.57588548	0.0451622603855197
Urodele	10935	Axolotl_contig_8255749_O	Notophthalmus_contig_55323_O	1023	0.04424831	0.92170764	0.0480068820954983
Urodele	10936	Axolotl_contig_8246189_O	Notophthalmus_contig_46441_O	589	0.06841098	0.81701764	0.0837325617596213
Urodele	10937	Notophthalmus_contig_47115_O	Axolotl_contig_8296616_O	154	0.09322757	1.11355769	0.083720467145263
Urodele	10938	Axolotl_contig_8248690_O	Notophthalmus_contig_43071_O	146	0.05804422	1.08041317	0.053724095199617
Urodele	10939	Notophthalmus_contig_38601_O	Axolotl_contig_8263971_O	323	0.22170256	1.15129622	0.192567782425274
Urodele	10940	Notophthalmus_contig_9613_O	Axolotl_contig_8244812_O	225	0.08776123	0.97794616	0.0897403493051192
Urodele	10941	Notophthalmus_contig_208_O	Axolotl_contig_8249237_O	147	0.07381112	0.89362397	0.0825975158208883
Urodele	10942	Notophthalmus_contig_2302_O	Axolotl_contig_8269523_O	1218	0.20993620	0.80199919	0.261766099788704
Urodele	10943	Notophthalmus_contig_6185_O	Axolotl_contig_8248173_O	295	0.05173799	0.92931887	0.055673022113497
Urodele	10944	Notophthalmus_contig_5413_O	Axolotl_contig_8249211_O	1259	0.02311685	0.94805561	0.0243834325288155
Urodele	10945	Notophthalmus_contig_2620_O	Axolotl_contig_8253261_O	387	0.08495635	0.84614460	0.100404056233414
Urodele	10946	Axolotl_contig_8296975_O	Notophthalmus_contig_56558_O	155	0.04682018	1.00473594	0.0465994876225887
Urodele	10947	Axolotl_contig_8303161_O	Notophthalmus_contig_36054_O	123	0.04528975	0.67001187	0.0675954442419057
Urodele	10948	Notophthalmus_contig_11286_O	Axolotl_contig_8296467_O	261	0.11482618	1.21882495	0.0942105591126929
Urodele	10949	Axolotl_contig_8250013_O	Notophthalmus_contig_8370_O	1088	0.01148174	0.57554852	0.0199492129699161
Urodele	10950	Notophthalmus_contig_57989_O	Axolotl_contig_8274521_O	86	0.06778384	0.69432711	0.0976252245141343
Urodele	10951	Notophthalmus_contig_1744_O	Axolotl_contig_8245645_O	524	0.02239294	0.78859286	0.0283960724676102
Urodele	10952	Notophthalmus_contig_9081_O	Axolotl_contig_8246681_O	490	0.01703378	0.77213448	0.0220606389705586
Urodele	10953	Notophthalmus_contig_7934_O	Axolotl_contig_8290900_O	77	0.10373711	0.41255901	0.251447932260648
Urodele	10954	Notophthalmus_contig_10148_O	Axolotl_contig_8247835_O	151	0.09425341	0.65514665	0.143866125240814
Urodele	10955	Notophthalmus_contig_5487_O	Axolotl_contig_8250419_O	258	0.05532866	0.82055939	0.0674279773947867
Urodele	10956	Ambystoma_mexicanum_n_2744_O	Notophthalmus_contig_3510_O	199	0.01347846	0.62985749	0.0213992215921732
Urodele	10957	Notophthalmus_contig_40279_O	Axolotl_contig_8286272_O	200	0.17953962	1.10178939	0.162952758149178
Urodele	10958	Axolotl_contig_8248368_O	Notophthalmus_contig_7991_O	190	0.00447512	0.38964996	0.0114849748733453
Urodele	10959	Axolotl_contig_8263441_O	Notophthalmus_contig_9085_O	876	0.13770715	0.85330334	0.161381238704632
Urodele	10960	Notophthalmus_contig_1436_O	Axolotl_contig_8253044_O	164	0.04548937	0.67307163	0.0675847383435252
Urodele	10961	Notophthalmus_contig_15275_O	Axolotl_contig_8245073_O	781	0.03583515	1.16104289	0.030864622064048
Urodele	10962	Notophthalmus_contig_5270_O	Axolotl_contig_8261240_O	137	0.00637962	0.68010286	0.00938037519795167
Urodele	10963	Axolotl_contig_8270422_O	Notophthalmus_contig_1089_O	550	0.05774812	0.55440957	0.10416147758777
Urodele	10964	Axolotl_contig_8249521_O	Notophthalmus_contig_57238_O	702	0.02332733	0.83284859	0.0280090886628024
Urodele	10965	Notophthalmus_contig_11379_O	Axolotl_contig_8250433_O	208	0.02498421	0.57297992	0.0436039887750342
Urodele	10966	Notophthalmus_contig_14820_O	Ambystoma_mexicanum_n_3337_O	423	0.05965155	0.38547308	0.154748938628866
Urodele	10967	Axolotl_contig_8259429_O	Notophthalmus_contig_36189_O	256	0.23273356	0.82798067	0.281085740806002
Urodele	10968	Axolotl_contig_8269749_O	Notophthalmus_contig_36080_O	482	0.04124273	0.80600526	0.0511693062648251
Urodele	10969	Axolotl_contig_8259230_O	Notophthalmus_contig_7105_O	1303	0.14090956	1.04168281	0.135271081222892
Urodele	10970	Notophthalmus_contig_8246_O	Axolotl_contig_8260710_O	377	0.01430317	0.29360915	0.0487150008778677
Urodele	10971	Axolotl_contig_8252730_O	Notophthalmus_contig_11896_O	1100	0.03443078	0.64535146	0.0533519828094911
Urodele	10973	Ambystoma_mexicanum_n_2212_O	Notophthalmus_contig_17645_O	63	0.10102420	0.44518469	0.22692649201391
