Division	SeqNumber	ID1	ID2	NoSites	dn	ds	dnds
Chimp	2193	ENSPTRT00000003573.5	XM_003814194	195	0.00000000	0.01390538	0
Chimp	2195	ENSPTRT00000075663.1	XM_008965071	284	0.00460595	0.00505052	0.911975400552814
Chimp	2196	XM_003817884	ENSPTRT00000018053.3	176	0.00000000	0.00742580	0
Chimp	2198	XM_003812005	ENSPTRT00000026599.4	757	0.00000000	0.00190597	0
Chimp	2200	XM_003821912	ENSPTRT00000028353.3	608	0.00000000	0.00733502	0
Chimp	2203	XM_003829179	ENSPTRT00000030072.5	2426	0.24795839	2.71715949	0.0912564723979453
Chimp	2205	XM_003814661	ENSPTRT00000007545.5	189	0.00000000	0.01382528	0
Chimp	2206	XM_003820230	ENSPTRT00000050003.4	789	0.00000000	0.00184672	0
Chimp	2207	XM_008977180	ENSPTRT00000023566.4	166	0.00260078	0.01793807	0.144986612272112
Chimp	2208	ENSPTRT00000034268.5	XM_008952922	391	0.00278293	0.01666735	0.166968954272875
Chimp	2209	ENSPTRT00000004969.4	XM_003812990	878	0.02070960	0.02256672	0.917705364359553
Chimp	2210	ENSPTRT00000040552.5	XM_003809679	538	0.00328199	0.00833887	0.393577307237072
Chimp	2211	ENSPTRT00000008004.4	XM_003805484	484	0.00183206	0.00840345	0.218012839964538
Chimp	2212	ENSPTRT00000050174.2	XM_008967331	457	0.00093023	0.00680277	0.136742826819075
Chimp	2213	XM_003807017	ENSPTRT00000012460.4	447	0.00000000	0.00668901	0
Chimp	2215	XM_003826819	ENSPTRT00000047983.3	1397	0.00169980	0.00474352	0.358341484804533
Chimp	2216	ENSPTRT00000022616.3	XM_003805854	127	0.00000000	0.02537240	0
Chimp	2217	ENSPTRT00000009626.5	XM_008958363	545	0.00078309	0.00561800	0.13938946244215
Chimp	2221	XM_008970767	ENSPTRT00000020667.4	432	0.07803580	0.13015566	0.599557483708353
Chimp	2222	XM_003818962	ENSPTRT00000013479.3	574	0.00000000	0.01039428	0
Chimp	2223	XM_003830413	ENSPTRT00000006542.5	423	0.04411857	0.09286623	0.475076569814453
Chimp	2225	ENSPTRT00000055386.2	XM_008954240	754	0.09071085	0.15948898	0.568759358797078
Chimp	2228	ENSPTRT00000014791.3	XM_003807477	872	0.00000000	0.00164881	0
Chimp	2230	XM_003821765	ENSPTRT00000037959.2	500	0.00000000	0.00544467	0
Chimp	2231	XM_003808730	ENSPTRT00000009570.4	668	0.00130477	0.00641258	0.20347036606171
Chimp	2234	ENSPTRT00000010513.3	XM_003833039	712	0.00061325	0.00796820	0.0769621746442107
Chimp	2235	XM_003809925	ENSPTRT00000025665.3	280	0.00161334	0.00456970	0.353051622644813
Chimp	2237	ENSPTRT00000011364.4	XM_003809085	292	0.00156760	0.00422388	0.371127967650596
Chimp	2238	XM_003818011	ENSPTRT00000016585.4	491	0.00807183	0.01724214	0.468145485421183
Chimp	2240	ENSPTRT00000064061.2	XM_008973283	453	0.00191969	0.00955934	0.200818257327389
Chimp	2241	ENSPTRT00000002667.5	XM_008974558	100	0.00000000	0.01307223	0
Chimp	2243	XM_008950746	ENSPTRT00000005323.4	1030	0.00129987	0.00385564	0.337134690998122
Chimp	2244	ENSPTRT00000008060.3	XM_003820053	215	0.00205409	0.01280714	0.160386315758241
Chimp	2245	ENSPTRT00000018576.5	XM_008952694	1107	0.00079150	0.01272025	0.0622236198187929
Chimp	2246	ENSPTRT00000048069.4	XM_003809548	921	0.00245952	0.00552425	0.445222428383944
Chimp	2249	XM_008974890	ENSPTRT00000015595.4	505	0.05692559	0.06512745	0.874064468975831
Chimp	2251	XM_008970856	ENSPTRT00000074184.1	374	0.00000000	0.00371058	0
Chimp	2253	XM_003827976	ENSPTRT00000013263.5	1906	0.00022604	0.00309898	0.0729401286875036
Chimp	2254	ENSPTRT00000040252.4	XM_008972924	1474	0.00000000	0.00190840	0
Chimp	2259	ENSPTRT00000029831.3	XM_003832182	1044	0.00083490	0.00409185	0.204039737527035
Chimp	2261	ENSPTRT00000018262.5	XM_003830256	998	0.00044186	0.00274411	0.161021241859838
Chimp	2262	XM_003831061	ENSPTRT00000009179.2	600	0.00741204	0.00906013	0.818094221606092
Chimp	2264	XM_003814326	ENSPTRT00000020997.2	260	0.00000000	0.00539571	0
Chimp	2265	XM_003806978	ENSPTRT00000045173.3	426	0.00322639	0.00289436	1.11471620669163
Chimp	2266	XM_008953894	ENSPTRT00000072850.1	328	0.04290970	0.04275769	1.0035551499625
Chimp	2267	ENSPTRT00000004388.3	XM_003821439	234	0.00184786	0.00626963	0.294731906029542
Chimp	2268	ENSPTRT00000075221.1	XM_008973192	321	0.00000000	0.00481156	0
Chimp	2269	XM_003831849	ENSPTRT00000045009.4	2439	0.00283923	0.00299821	0.946975028433632
Chimp	2270	XM_003820606	ENSPTRT00000047906.3	334	0.00127959	0.00456275	0.280442715467646
Chimp	2271	XM_003824230	ENSPTRT00000001512.3	546	0.00078555	0.00274977	0.285678438560316
Chimp	2272	XM_003819429	ENSPTRT00000038282.3	459	0.00000000	0.00587087	0
Chimp	2273	ENSPTRT00000046427.3	XM_003830200	2581	0.00083936	0.00280991	0.298714193693036
Chimp	2274	XM_008976975	ENSPTRT00000038357.2	241	0.01697118	0.02174065	0.780619714681944
Chimp	2275	XM_003827130	ENSPTRT00000021930.4	321	0.00137836	0.00423431	0.325521749706564
Chimp	2277	ENSPTRT00000048276.3	XM_003818808	440	0.00298162	0.00321372	0.92777840010953
Chimp	2279	XM_003811677	ENSPTRT00000022850.2	860	0.00204639	0.00645165	0.3171886261654
Chimp	2280	ENSPTRT00000027587.5	XM_003826102	1725	0.00076305	0.00403851	0.188943446964351
Chimp	2281	ENSPTRT00000019590.3	XM_003813585	506	0.00254453	0.00595832	0.427054941661408
Chimp	2282	ENSPTRT00000023186.3	XM_003822810	1709	0.00294375	0.00289157	1.01804556002449
Chimp	2284	ENSPTRT00000034976.5	XM_003832940	651	0.00206470	0.00440765	0.468435560899799
Chimp	2285	ENSPTRT00000001474.5	XM_008967856	1317	0.00453351	0.00781936	0.579780186613738
Chimp	2286	XM_008960909	ENSPTRT00000013920.5	1471	0.00137935	0.00744369	0.185304600272177
Chimp	2288	XM_003814992	ENSPTRT00000001461.4	591	0.05014746	0.07576047	0.661921183963088
Chimp	2289	ENSPTRT00000035199.4	XM_003833383	438	0.00303286	0.00622088	0.487529095562043
Chimp	2292	ENSPTRT00000005842.3	XM_008969326	419	0.00310667	0.00694449	0.447357545334503
Chimp	2293	ENSPTRT00000018260.4	XM_003830259	1048	0.00125096	0.00675224	0.185265926566591
Chimp	2294	ENSPTRT00000002499.4	XM_003817123	1494	0.00060932	0.00418411	0.145627146513834
Chimp	2295	XM_008968024	ENSPTRT00000074578.1	28	0.00000000	0.05885371	0
Chimp	2296	ENSPTRT00000060380.4	XM_003832689	916	0.00000000	0.00310801	0
Chimp	2297	ENSPTRT00000032662.4	XM_003805557	231	0.00000000	0.00623704	0
Chimp	2298	XM_003805544	ENSPTRT00000016194.3	490	0.00000000	0.00587806	0
Chimp	2299	XM_008974812	ENSPTRT00000024583.2	384	0.00114438	0.01088948	0.105090417540599
Chimp	2301	ENSPTRT00000034840.5	XM_008973154	414	0.00213031	0.01000571	0.212909428716203
Chimp	2302	ENSPTRT00000015039.3	XM_003823741	275	0.00000000	0.02094377	0
Chimp	2304	XM_003809983	ENSPTRT00000019148.3	394	0.00112423	0.01035094	0.108611391815623
Chimp	2305	XM_003813758	ENSPTRT00000018679.3	384	0.00289241	0.00879260	0.328959579646521
Chimp	2306	ENSPTRT00000065791.1	XM_003809841	154	0.00000000	0.00892868	0
Chimp	2307	ENSPTRT00000003161.5	XM_003824723	696	0.00000000	0.00615704	0
Chimp	2308	XM_008968956	ENSPTRT00000004869.3	347	0.00253218	0.00804837	0.314620227449782
Chimp	2309	XM_003807155	ENSPTRT00000040795.3	961	0.00369800	0.00703240	0.525851771799101
Chimp	2310	ENSPTRT00000029055.5	XM_003830626	772	0.00605208	0.01198277	0.505065189434496
Chimp	2312	XM_003809926	ENSPTRT00000075945.1	469	0.00097150	0.00532389	0.182479352503527
Chimp	2313	ENSPTRT00000026695.3	XM_008974977	521	0.00725520	0.02236517	0.324397265927333
Chimp	2314	ENSPTRT00000017316.1	XM_008970597	153	0.00285171	0.00934592	0.305128869068
Chimp	2315	ENSPTRT00000034848.5	XM_003819745	695	0.01397573	0.01624552	0.8602820962333
Chimp	2316	XM_003810335	ENSPTRT00000022479.3	563	0.00079281	0.00234558	0.33800168828179
Chimp	2317	ENSPTRT00000060373.3	XM_008965495	1223	0.00035166	0.00242915	0.144766687936109
Chimp	2318	ENSPTRT00000001875.3	XM_003808470	481	0.00178359	0.00312826	0.570154015331206
Chimp	2319	ENSPTRT00000039650.5	XM_008975871	805	0.00213144	0.00186916	1.14031971580817
Chimp	2323	ENSPTRT00000019999.2	XM_003816200	523	0.00260041	0.00485439	0.535682135139533
Chimp	2325	XM_003804509	ENSPTRT00000022962.5	1135	0.00076428	0.00510098	0.149830032660391
Chimp	2326	XM_003811795	ENSPTRT00000008541.2	305	0.00138313	0.01052649	0.131395175409847
Chimp	2327	XM_008951363	ENSPTRT00000025240.3	231	0.00188739	0.00617923	0.305440969182244
Chimp	2328	XM_003805400	ENSPTRT00000022803.2	1251	0.00103935	0.00347793	0.298841552302663
Chimp	2329	XM_008963097	ENSPTRT00000013586.5	1332	0.00033289	0.00709465	0.0469212716624499
Chimp	2330	XM_003823239	ENSPTRT00000037542.2	855	0.00296895	0.00557537	0.532511743615222
Chimp	2332	XM_003811916	ENSPTRT00000006782.2	344	0.00381640	0.01240125	0.307743171051305
Chimp	2333	ENSPTRT00000039983.5	XM_003816975	1131	0.01645441	0.02560870	0.642532030130385
Chimp	2335	XM_003833099	ENSPTRT00000039413.2	1676	0.00051815	0.00343619	0.15079201091907
Chimp	2337	ENSPTRT00000021061.4	XM_003814351	527	0.00085434	0.00244399	0.349567715088851
Chimp	2339	ENSPTRT00000007040.4	XM_008953898	99	0.04438820	0.07549225	0.587983534733698
Chimp	2340	ENSPTRT00000036409.1	XM_003806043	761	0.00112055	0.00201545	0.555980054082215
Chimp	2341	XM_003814156	ENSPTRT00000003606.4	1187	0.00073296	0.00604111	0.121328696216424
Chimp	2343	ENSPTRT00000026888.4	XM_008975100	327	0.01587536	0.01394848	1.13814265066875
Chimp	2346	XM_008976713	ENSPTRT00000030567.4	842	0.00000000	0.00175080	0
Chimp	2349	ENSPTRT00000010251.5	XM_003806558	2208	0.00058453	0.00471382	0.124003462160201
Chimp	2350	XM_008956003	ENSPTRT00000014456.3	584	0.00366749	0.00520835	0.704155826701355
Chimp	2351	ENSPTRT00000064980.2	XM_008961248	164	0.12214048	0.16955307	0.720367257284106
Chimp	2352	ENSPTRT00000050170.4	XM_003811022	140	0.71024262	2.14876295	0.33053558560287
Chimp	2353	XM_003822601	ENSPTRT00000038503.2	275	0.00000000	0.01031831	0
Chimp	2355	XM_003825595	ENSPTRT00000005635.4	1695	0.00254060	0.00615343	0.412875420700325
Chimp	2356	ENSPTRT00000004992.5	XM_003813006	2069	0.00041369	0.00954141	0.0433573234983089
Chimp	2357	ENSPTRT00000044664.2	XM_003804661	312	0.19665472	1.73921642	0.113070873606403
Chimp	2358	ENSPTRT00000034706.5	XM_008973631	455	0.00669487	0.00959246	0.69793045788046
Chimp	2360	ENSPTRT00000020507.2	XM_008964832	830	0.00160278	0.00162448	0.986641879247513
Chimp	2361	XM_008954412	ENSPTRT00000032255.3	362	0.00000000	0.00399734	0
Chimp	2362	XM_003816860	ENSPTRT00000015770.4	1050	0.00083368	0.00401249	0.207771234320833
Chimp	2363	XM_003809243	ENSPTRT00000056394.1	318	0.00411806	0.01354439	0.304041747173553
Chimp	2364	ENSPTRT00000041045.3	XM_003824405	335	0.00325239	0.01072980	0.303117485880445
Chimp	2370	ENSPTRT00000027227.4	XM_003831234	1028	0.00169833	0.00691807	0.245491878515251
Chimp	2371	XM_008961635	ENSPTRT00000050303.4	392	0.03398515	0.10146031	0.334960044967337
Chimp	2372	ENSPTRT00000043364.2	XM_008975616	885	0.00048773	0.00832417	0.058592027793762
Chimp	2374	ENSPTRT00000056339.2	XM_008962379	559	0.00080451	0.00928804	0.0866178440230662
Chimp	2375	ENSPTRT00000016450.4	XM_003812669	592	0.00075179	0.00450621	0.166834213230187
Chimp	2376	ENSPTRT00000025836.2	XM_003824000	440	0.00099784	0.00633249	0.157574666521384
Chimp	2377	ENSPTRT00000011962.4	XM_008977884	351	0.01241365	0.03834701	0.323718850570097
Chimp	2378	XM_008964640	ENSPTRT00000050180.4	1087	0.00000000	0.00129674	0
Chimp	2380	XM_003827526	ENSPTRT00000032715.4	339	0.00125418	0.01382528	0.0907164267197482
Chimp	2382	XM_003822060	ENSPTRT00000000357.3	565	0.00079355	0.01394848	0.0568915035903554
Chimp	2383	ENSPTRT00000034320.4	XM_003827633	330	0.00000000	0.00443788	0
Chimp	2385	XM_003807139	ENSPTRT00000067401.2	210	0.00412798	0.01400274	0.294798018102171
Chimp	2386	ENSPTRT00000018594.4	XM_003805195	299	0.00291510	0.01445247	0.201702546346749
Chimp	2387	XM_003824384	ENSPTRT00000041011.4	282	0.00626308	0.00490198	1.27766331155982
Chimp	2388	ENSPTRT00000051043.3	XM_008972980	589	0.00000000	0.00250627	0
Chimp	2389	ENSPTRT00000003158.3	XM_003824722	282	0.00153571	0.01561201	0.098367218570831
Chimp	2390	XM_008966767	ENSPTRT00000075903.1	127	0.05780772	0.07894605	0.732243348463919
Chimp	2391	ENSPTRT00000004120.3	XM_008953105	323	0.00404359	0.00445601	0.907446347741589
Chimp	2393	XM_003805300	ENSPTRT00000001743.4	943	0.00184544	0.00609605	0.302727175794162
Chimp	2395	ENSPTRT00000009744.4	XM_003816866	701	0.00119802	0.00231705	0.517045380980126
Chimp	2397	ENSPTRT00000041320.2	XM_003822021	1049	0.00083051	0.00407887	0.203612765300193
Chimp	2398	ENSPTRT00000028429.3	XM_003825076	218	0.00196047	0.01409319	0.139107611548556
Chimp	2399	XM_003804790	ENSPTRT00000022953.2	439	0.00201952	0.00308009	0.655669152524764
Chimp	2401	ENSPTRT00000014819.4	XM_003807488	453	0.01020341	0.01406658	0.72536536954967
Chimp	2402	ENSPTRT00000066100.1	XM_003811898	458	0.00092372	0.01388527	0.0665251737992851
Chimp	2403	XM_008978198	ENSPTRT00000003904.3	399	0.00429533	0.01392539	0.308453120523016
Chimp	2404	ENSPTRT00000010191.3	XM_003832369	595	0.00072922	0.00242522	0.300681999983507
Chimp	2405	XM_008954323	ENSPTRT00000066854.1	1549	0.00000000	0.00639468	0
Chimp	2406	XM_003831743	ENSPTRT00000046545.3	405	0.00000000	0.00379748	0
Chimp	2407	ENSPTRT00000024957.3	XM_003831839	238	0.00000000	0.00545457	0
Chimp	2408	XM_003813760	ENSPTRT00000018653.2	679	0.00263259	0.00389422	0.676024980612292
Chimp	2409	XM_003821953	ENSPTRT00000031068.3	910	0.00000000	0.00150414	0
Chimp	2411	XM_003815541	ENSPTRT00000023468.2	340	0.00126342	0.00440207	0.287005885867331
Chimp	2414	XM_008956695	ENSPTRT00000037664.2	911	0.00000000	0.00799794	0
Chimp	2415	ENSPTRT00000014778.2	XM_008959605	577	0.07014163	0.10878242	0.644788284724683
Chimp	2416	XM_008960032	ENSPTRT00000035123.2	590	0.00073198	0.00248447	0.294622193063309
Chimp	2419	XM_008957006	ENSPTRT00000011713.5	1546	0.01924448	0.03298577	0.583417637363021
Chimp	2420	ENSPTRT00000022125.3	XM_003822712	219	0.02705704	0.03785207	0.714810048697469
Chimp	2421	XM_003806070	ENSPTRT00000006817.2	315	0.00712933	0.01258771	0.566372278992764
Chimp	2426	ENSPTRT00000014545.5	XM_003813701	974	0.00092585	0.00527823	0.175409180729146
Chimp	2427	XM_008978168	ENSPTRT00000003829.3	589	0.00000000	0.00238569	0
Chimp	2428	XM_008968325	ENSPTRT00000043844.2	899	0.00000000	0.00162602	0
Chimp	2429	XM_008961565	ENSPTRT00000027201.4	309	0.00146377	0.01243982	0.117668101306932
Chimp	2430	ENSPTRT00000025178.3	XM_008951467	269	0.00665469	0.01490732	0.446404182643158
Chimp	2431	XM_003809289	ENSPTRT00000027666.3	315	0.00279916	0.01320650	0.211953204861243
Chimp	2432	ENSPTRT00000042778.3	XM_008973168	569	0.01240561	0.04164897	0.297861147586603
Chimp	2439	XM_008959253	ENSPTRT00000026552.3	333	0.39039244	1.43336530	0.272360744326656
Chimp	2440	XM_008967425	ENSPTRT00000026978.3	138	0.07238851	0.18366124	0.394141463925649
Chimp	2441	XM_003832241	ENSPTRT00000030212.6	1099	0.00157233	0.00267023	0.5888369166701
Chimp	2443	XM_003822567	ENSPTRT00000030750.5	690	0.00000000	0.00639435	0
Chimp	2444	XM_003811863	ENSPTRT00000002853.3	313	0.00417441	0.01854809	0.225058752680195
Chimp	2445	ENSPTRT00000032337.5	XM_003819004	387	0.00114811	0.02102942	0.0545954191794163
Chimp	2448	ENSPTRT00000021555.4	XM_003816655	487	0.00000000	0.00618560	0
Chimp	2450	ENSPTRT00000011579.4	XM_003831738	175	0.00000000	0.00802147	0
Chimp	2451	XM_008971487	ENSPTRT00000006433.5	851	0.00310801	0.00976417	0.318307649293283
Chimp	2452	XM_003818047	ENSPTRT00000016065.4	676	0.00460200	0.00399269	1.15260638817439
Chimp	2454	XM_003824557	ENSPTRT00000002907.4	670	0.00000000	0.00210231	0
Chimp	2455	XM_003825647	ENSPTRT00000005702.4	559	0.00425780	0.01723071	0.24710531371023
Chimp	2456	XM_003806349	ENSPTRT00000041880.4	463	0.01385777	0.02534025	0.546867927506635
Chimp	2457	ENSPTRT00000035712.4	XM_003810305	297	0.04227553	0.07328660	0.576852112118723
Chimp	2458	XM_003831077	ENSPTRT00000009161.2	452	0.00198233	0.00580695	0.341371976683112
Chimp	2460	XM_003807923	ENSPTRT00000035120.2	887	0.00096755	0.00507974	0.190472347009886
Chimp	2461	ENSPTRT00000009234.4	XM_003831012	573	0.00078442	0.00452320	0.173421471524584
Chimp	2462	ENSPTRT00000041236.5	XM_003819663	823	0.00769102	0.00261780	2.93797081518833
Chimp	2463	ENSPTRT00000005957.4	XM_003805995	373	0.00000000	0.01330043	0
Chimp	2466	XM_003822707	ENSPTRT00000022183.4	1843	0.00093889	0.00554971	0.169178209311838
Chimp	2469	XM_003804863	ENSPTRT00000047536.3	219	0.00000000	0.01282083	0
Chimp	2470	XM_003829066	ENSPTRT00000032160.3	810	0.00000000	0.00193050	0
Chimp	2471	ENSPTRT00000027158.4	XM_003811038	178	0.00000000	0.00725520	0
Chimp	2472	XM_008953362	ENSPTRT00000004178.5	866	0.00049375	0.00175029	0.282096109787521
Chimp	2473	XM_003815554	ENSPTRT00000035683.3	320	0.00000000	0.00890218	0
Chimp	2474	XM_003806933	ENSPTRT00000001562.5	1273	0.00000000	0.00560331	0
Chimp	2476	ENSPTRT00000050494.4	XM_008950433	668	0.00000000	0.00423431	0
Chimp	2477	XM_003829826	ENSPTRT00000042082.2	1610	0.00107488	0.00726838	0.147884397898844
Chimp	2481	ENSPTRT00000047552.2	XM_003814289	701	0.00000000	0.00393057	0
Chimp	2483	ENSPTRT00000017464.4	XM_003811337	938	0.00000000	0.00156128	0
Chimp	2486	XM_003808098	ENSPTRT00000011290.3	1339	0.00032740	0.00208189	0.157260950386428
Chimp	2490	ENSPTRT00000059661.3	XM_003822082	338	0.00000000	0.00371518	0
Chimp	2493	XM_008965509	ENSPTRT00000000954.4	393	0.01106419	0.00748603	1.47797831427339
Chimp	2494	ENSPTRT00000032526.5	XM_003814023	351	0.00000000	0.00851677	0
Chimp	2496	XM_003812267	ENSPTRT00000020252.5	673	0.00000000	0.00391263	0
Chimp	2497	ENSPTRT00000044524.3	XM_003808524	441	0.00098119	0.01667662	0.0588362629837461
Chimp	2498	XM_008959945	ENSPTRT00000064184.1	127	0.01663230	0.03723822	0.446645946019976
Chimp	2499	ENSPTRT00000047252.2	XM_003821401	225	0.00000000	0.00655742	0
Chimp	2502	XM_008967731	ENSPTRT00000035574.4	634	0.03494453	0.06265714	0.557710262549488
Chimp	2503	XM_003810828	ENSPTRT00000025578.3	684	0.00066043	0.00560576	0.117812749743121
Chimp	2504	ENSPTRT00000001554.4	XM_003809143	562	0.04943864	0.13204403	0.37441026300091
Chimp	2505	ENSPTRT00000005630.5	XM_008950928	485	0.01827666	0.02893115	0.631729468064698
Chimp	2506	ENSPTRT00000016979.5	XM_003813926	227	0.00000000	0.00585369	0
Chimp	2507	ENSPTRT00000011668.4	XM_003831687	250	0.00180099	0.00517021	0.348339815984264
Chimp	2508	ENSPTRT00000003001.2	XM_003824616	376	0.00114679	0.00392671	0.292048559735758
Chimp	2509	XM_003819421	ENSPTRT00000059768.3	211	0.07883923	0.10667403	0.739066762547548
Chimp	2510	XM_003831178	ENSPTRT00000004269.4	3622	0.00156322	0.00632290	0.247231491878727
Chimp	2511	ENSPTRT00000018152.2	XM_003817877	206	0.00210971	0.00700940	0.300982965731732
Chimp	2513	ENSPTRT00000020221.4	XM_008960849	609	0.00069356	0.01047595	0.0662049742505453
Chimp	2515	ENSPTRT00000006292.2	XM_008972477	331	0.00792087	0.00433214	1.82839658921457
Chimp	2518	ENSPTRT00000012434.4	XM_008959127	1652	0.00026273	0.00523981	0.0501411310715465
Chimp	2521	ENSPTRT00000037617.4	XM_003831357	496	0.00086774	0.00599554	0.144730916648042
Chimp	2522	ENSPTRT00000008141.3	XM_008973402	323	0.00281690	0.00389106	0.723941548061454
Chimp	2523	ENSPTRT00000009886.4	XM_008957992	810	0.00000000	0.01073044	0
Chimp	2525	ENSPTRT00000045193.4	XM_003829317	595	0.00073341	0.00238001	0.308154167419465
Chimp	2526	XM_003824902	ENSPTRT00000009393.3	313	0.00000000	0.00431967	0
Chimp	2529	ENSPTRT00000038929.4	XM_003804245	386	0.02045116	0.10116320	0.202160074019011
Chimp	2530	ENSPTRT00000074035.1	XM_003817887	2005	0.00021444	0.00074060	0.289549014312719
Chimp	2531	ENSPTRT00000003794.2	XM_008963683	262	0.02285221	0.03940176	0.579979422239007
Chimp	2532	ENSPTRT00000008019.2	XM_003820089	459	0.00283934	0.00314713	0.902199782023621
Chimp	2534	XM_008959390	ENSPTRT00000000083.5	445	0.00098361	0.00315458	0.311803790044951
Chimp	2535	ENSPTRT00000028453.3	XM_003825100	284	0.00154162	0.00495051	0.311406299552975
Chimp	2536	XM_003804995	ENSPTRT00000015668.3	590	0.00074386	0.01185795	0.0627309104862139
Chimp	2537	ENSPTRT00000008201.3	XM_003819935	523	0.00167481	0.00807545	0.207395253515284
Chimp	2538	ENSPTRT00000025840.2	XM_003823998	290	0.00294479	0.02141091	0.137536891239093
Chimp	2542	XM_003813455	ENSPTRT00000036524.2	825	0.00000000	0.00174267	0
Chimp	2543	XM_003817372	ENSPTRT00000017345.4	1491	0.00202498	0.00695254	0.29125758355939
Chimp	2544	ENSPTRT00000047025.3	XM_003825244	428	0.00000000	0.00692846	0
Chimp	2545	ENSPTRT00000014294.3	XM_003808287	292	0.00000000	0.01483973	0
Chimp	2547	ENSPTRT00000027962.4	XM_003818840	991	0.00043522	0.00148368	0.29333818613178
Chimp	2548	XM_003831472	ENSPTRT00000050081.3	1073	0.00081466	0.00262697	0.310113933543208
Chimp	2549	XM_003811797	ENSPTRT00000008543.4	496	0.01063184	0.01699009	0.625767138373016
Chimp	2550	ENSPTRT00000009046.2	XM_003825808	820	0.00052947	0.00351289	0.150722055060079
Chimp	2553	XM_003816941	ENSPTRT00000039903.1	176	0.00502094	0.00783297	0.64100079535604
Chimp	2554	ENSPTRT00000034602.4	XM_008975102	1396	0.00488075	0.01461372	0.333984091661808
Chimp	2556	ENSPTRT00000024971.1	XM_003831852	501	0.00267818	0.00263043	1.0181529255673
Chimp	2557	XM_003812547	ENSPTRT00000000983.3	858	0.00103663	0.00311527	0.332757674294684
Chimp	2559	XM_003821449	ENSPTRT00000004415.5	828	0.00314233	0.00704334	0.446142029207734
Chimp	2561	XM_003818309	ENSPTRT00000023239.5	2473	0.00138728	0.00060741	2.28392683689765
Chimp	2562	XM_008954768	ENSPTRT00000074485.1	188	0.05337165	0.06996158	0.762870849972228
Chimp	2563	ENSPTRT00000026528.1	XM_003820181	252	0.00000000	0.01639410	0
Chimp	2564	ENSPTRT00000005825.2	XM_008969385	585	0.08133849	0.16493090	0.493167077848966
Chimp	2565	XM_003825997	ENSPTRT00000025285.4	1086	0.00121860	0.00378709	0.321777406927219
Chimp	2567	ENSPTRT00000026429.4	XM_008966902	220	0.12015114	0.17604191	0.682514408074759
Chimp	2569	XM_003823615	ENSPTRT00000043119.3	216	0.00000000	0.00658621	0
Chimp	2571	XM_003826331	ENSPTRT00000006941.4	266	0.00332226	0.00515466	0.644515836156022
Chimp	2573	XM_008966890	ENSPTRT00000031544.3	863	0.00000000	0.00344927	0
Chimp	2574	ENSPTRT00000037241.5	XM_008956237	1009	0.00086359	0.00423880	0.203734547513447
Chimp	2575	ENSPTRT00000037382.5	XM_003830712	425	0.00102810	0.00332226	0.309458019540915
Chimp	2577	XM_008971111	ENSPTRT00000010349.4	232	0.22553806	0.44629788	0.505353195941688
Chimp	2578	XM_003813293	ENSPTRT00000017677.4	669	0.00066123	0.00405955	0.162882585508246
Chimp	2579	ENSPTRT00000007142.3	XM_008953969	417	0.00000000	0.01472801	0
Chimp	2580	XM_003832430	ENSPTRT00000010081.3	329	0.00000000	0.00395258	0
Chimp	2581	ENSPTRT00000017382.3	XM_008966794	222	0.00793396	0.00630919	1.25752434147648
Chimp	2582	XM_003820325	ENSPTRT00000008447.4	228	0.00189096	0.00650058	0.290890966652206
Chimp	2584	XM_008950603	ENSPTRT00000025431.2	403	0.00000000	0.00353566	0
Chimp	2585	XM_003821448	ENSPTRT00000066207.1	582	0.03380961	0.09447689	0.357861165836428
Chimp	2586	XM_003809475	ENSPTRT00000072962.1	371	0.00115362	0.00408442	0.282444018979439
Chimp	2587	ENSPTRT00000025444.2	XM_003806157	450	0.00000000	0.00599703	0
Chimp	2588	XM_008977055	ENSPTRT00000076116.1	173	0.00520835	0.00751886	0.692704745134236
Chimp	2589	XM_003831551	ENSPTRT00000033138.4	1264	0.00035404	0.00207147	0.170912443820089
Chimp	2591	XM_003816356	ENSPTRT00000066459.2	803	0.00216138	0.01270448	0.17012738813395
Chimp	2592	XM_003819451	ENSPTRT00000038205.4	538	0.00085507	0.00451979	0.189183568263127
Chimp	2595	XM_003824665	ENSPTRT00000003062.4	1254	0.00137445	0.00235919	0.582594025915674
Chimp	2596	ENSPTRT00000050497.3	XM_008957699	389	0.00220913	0.01161314	0.190226760376608
Chimp	2597	ENSPTRT00000047755.4	XM_008955716	597	0.00147493	0.00694986	0.212224418909158
Chimp	2599	XM_008965377	ENSPTRT00000001165.4	783	0.00213352	0.00425382	0.501553897438067
Chimp	2600	ENSPTRT00000018378.3	XM_003827208	500	0.00000000	0.01171327	0
Chimp	2601	XM_003804737	ENSPTRT00000011202.4	309	0.00000000	0.00832764	0
Chimp	2602	ENSPTRT00000031801.4	XM_008952109	463	0.00000000	0.00938001	0
Chimp	2603	XM_003817310	ENSPTRT00000047372.4	1290	0.00205158	0.00426100	0.481478526167566
Chimp	2604	XM_003806390	ENSPTRT00000026403.3	348	0.00381034	0.02393820	0.159174039819201
Chimp	2606	ENSPTRT00000057633.3	XM_003825344	470	0.20890418	0.39276682	0.531878380154413
Chimp	2607	ENSPTRT00000017642.4	XM_003813321	457	0.00000000	0.01155536	0
Chimp	2608	XM_008971062	ENSPTRT00000065034.2	604	0.03059419	0.05370157	0.569707552311785
Chimp	2609	XM_003810560	ENSPTRT00000024622.3	719	0.00000000	0.00991095	0
