Division	SeqNumber	I.ID1	I.ID2	P.ID1	P.ID2	NoSites	I.dn	I.ds	I.dnds	P.dn	P.ds	P.dnds
Tetrapods	25604	ENSPTRT00000032057.2	XM_003829175	jgi|Xentr4|200879|fgenesh1_pm.C_scaffold_177000019	27105110	149	0.00000000	0.01086976	0	0.01435451	0.21751185	0.0659941515830057
Tetrapods	25606	ENSPTRT00000009835.6	XM_003832597	jgi|Xentr4|171989|fgenesh1_pg.C_scaffold_243000022	27063008	2614	0.00255568	0.00539647	0.473583657464972	0.05976297	0.31719772	0.18840920420235
Tetrapods	25607	ENSPTRT00000023182.4	XM_003822812	jgi|Xentr4|324819|e_gw1.77.373.1	27103650	460	0.00000000	0.00337269	0	0.02725203	0.29344308	0.0928699017199519
Tetrapods	25608	ENSPTRT00000012247.3	XM_003832783	jgi|Xentr4|61845|gw1.49.43.1	27089579	426	0.00000000	0.01961965	0	0.04028165	0.19332221	0.208365350261618
Tetrapods	25609	ENSPTRT00000050642.3	XM_003829110	jgi|Xentr4|337850|e_gw1.139.106.1	27090848	411	0.00000000	0.00369459	0	0.06876291	0.32889639	0.209071647153075
Tetrapods	25610	ENSPTRT00000013823.3	XM_008953831	jgi|Xentr4|179656|fgenesh1_pg.C_scaffold_463000016	27061113	691	0.00126422	0.01235443	0.102329285932253	0.01444995	0.27728556	0.0521121619171225
Tetrapods	25612	ENSPTRT00000037651.3	XM_003831340	jgi|Xentr4|338579|e_gw1.144.132.1	27088006	795	0.00000000	0.00170503	0	0.03034423	0.26576143	0.114178456971728
Tetrapods	25613	ENSPTRT00000059046.3	XM_003825919	jgi|Xentr4|159722|fgenesh1_pg.C_scaffold_48000086	27095714	364	0.00000000	0.00381680	0	0.02230648	0.25726533	0.0867061255397297
Tetrapods	25614	ENSPTRT00000029646.4	XM_008969545	jgi|Xentr4|375473|e_gw1.441.10.1	27088649	708	0.00367986	0.01235867	0.297755340987339	0.04339381	0.35447296	0.122417828429001
Tetrapods	25615	ENSPTRT00000015497.3	XM_008974391	jgi|Xentr4|212159|fgenesh_pm_kg.C_scaffold_602000003	27078403	383	0.00948067	0.01007290	0.941205611095117	0.04062774	0.25980951	0.156375107285334
Tetrapods	25617	ENSPTRT00000008028.4	XM_008973514	jgi|Xentr4|315728|e_gw1.39.152.1	27068473	782	0.00728609	0.00902267	0.80753147349953	0.01439231	0.21583634	0.0666815884665205
Tetrapods	25619	ENSPTRT00000025449.5	XM_008950693	jgi|Xentr4|403389|e_gw1.781.11.1	27082331	332	0.02094148	0.05629840	0.371972915748938	0.11632079	0.75356275	0.154361119893466
Tetrapods	25620	ENSPTRT00000026695.3	XM_008974977	jgi|Xentr4|389228|e_gw1.601.63.1	27105771	461	0.00758662	0.01807758	0.419670110711721	0.06823646	0.50566134	0.134944981160711
Tetrapods	25621	ENSPTRT00000037270.3	XM_003830780	jgi|Xentr4|179805|fgenesh1_pg.C_scaffold_470000002	27091761	625	0.00000000	0.00688868	0	0.01802950	0.43533704	0.0414150378750221
Tetrapods	25622	ENSPTRT00000038628.4	XM_008955184	jgi|Xentr4|434926|e_gw1.3168.14.1	27064570	132	0.00000000	0.01115262	0	0.00328948	0.39414883	0.0083457814653414
Tetrapods	25624	ENSPTRT00000033789.4	XM_003833152	jgi|Xentr4|464099|C_scaffold_63000022	27078150	503	0.00000000	0.00569263	0	0.05402875	0.37202844	0.145227472394315
Tetrapods	25625	ENSPTRT00000034525.2	XM_003811513	jgi|Xentr4|400687|e_gw1.743.42.1	27056228	166	0.00556331	0.00732607	0.759385318458601	0.25791928	1.03131396	0.250088033327892
Tetrapods	25626	ENSPTRT00000034903.5	XM_008973176	jgi|Xentr4|302188|e_gw1.2.534.1	27090855	563	0.00079947	0.00228920	0.34923554080028	0.03495007	0.33809763	0.103372715153312
Tetrapods	25627	ENSPTRT00000028894.3	XM_003826511	jgi|Xentr4|356118|e_gw1.262.65.1	27084914	240	0.00000000	0.00551473	0	0.00923657	0.17957643	0.0514353136433328
Tetrapods	25631	ENSPTRT00000018207.4	XM_003830344	jgi|Xentr4|326827|e_gw1.84.183.1	27072938	327	0.00000000	0.00879775	0	0.00804477	0.19111686	0.0420934605141587
Tetrapods	25632	ENSPTRT00000015805.3	XM_008962593	jgi|Xentr4|367359|e_gw1.354.37.1	27084321	749	0.00000000	0.01108395	0	0.03722138	0.33370794	0.111538790476487
Tetrapods	25633	ENSPTRT00000047384.3	XM_003830728	jgi|Xentr4|314325|e_gw1.34.538.1	27067966	532	0.00000000	0.00277009	0	0.05130205	0.37518863	0.136736686290307
Tetrapods	25634	ENSPTRT00000009395.2	XM_003824901	jgi|Xentr4|181160|fgenesh1_pg.C_scaffold_522000017	27081204	363	0.00248293	0.01793271	0.138458158304015	0.02592962	0.30499070	0.0850177398851834
Tetrapods	25635	ENSPTRT00000008078.2	XM_003820043	jgi|Xentr4|334909|e_gw1.124.140.1	27093560	274	0.00000000	0.01115262	0	0.17775120	0.56122899	0.316717780384082
Tetrapods	25637	ENSPTRT00000035246.4	XM_003811959	jgi|Xentr4|172474|fgenesh1_pg.C_scaffold_254000018	27061429	649	0.00000000	0.00445105	0	0.02655446	0.18745972	0.141654217770089
Tetrapods	25638	ENSPTRT00000016523.3	XM_003812715	jgi|Xentr4|425647|e_gw1.1378.2.1	27099842	480	0.00000000	0.00575819	0	0.03199160	0.28996021	0.110331000243102
Tetrapods	25639	ENSPTRT00000006591.4	XM_003830377	jgi|Xentr4|358491|e_gw1.281.129.1	27096978	196	0.00214823	0.00825318	0.260291184731219	0.04053560	0.32591662	0.124374142073516
Tetrapods	25640	ENSPTRT00000008977.3	XM_003825747	jgi|Xentr4|314839|e_gw1.36.133.1	27051622	328	0.00000000	0.00480002	0	0.02521525	0.26101478	0.0966046826926812
Tetrapods	25641	ENSPTRT00000038373.5	XM_008976992	jgi|Xentr4|451746|estExt_fgenesh1_pg.C_860060	27053677	567	0.00075150	0.00271003	0.277303203285573	0.03791974	0.27932843	0.135753242160134
Tetrapods	25642	ENSPTRT00000039817.3	XM_008976048	jgi|Xentr4|347003|e_gw1.191.224.1	27094997	322	0.00561998	0.04084030	0.137608685538549	0.01969633	0.41958473	0.0469424375858483
Tetrapods	25643	ENSPTRT00000023775.5	XM_008974205	jgi|Xentr4|362620|e_gw1.312.65.1	27079882	338	0.00000000	0.00423431	0	0.02128717	0.22034760	0.0966072242220927
Tetrapods	25645	ENSPTRT00000019958.3	XM_003816226	jgi|Xentr4|407642|e_gw1.863.31.1	27063876	267	0.00000000	0.01570738	0	0.03178960	0.35638093	0.0892011814436872
Tetrapods	25646	ENSPTRT00000013531.3	XM_003813803	jgi|Xentr4|330901|e_gw1.103.112.1	27053494	641	0.00000000	0.00650999	0	0.03891387	0.28100697	0.13848008823411
Tetrapods	25648	ENSPTRT00000074615.1	XM_003819731	jgi|Xentr4|409588|e_gw1.901.8.1	27095510	108	0.12923360	0.33709908	0.383369779591211	0.02080577	0.19833083	0.104904366103848
Tetrapods	25649	ENSPTRT00000006987.3	XM_003828458	jgi|Xentr4|467898|C_scaffold_306000010	27056789	1011	0.00399957	0.01298593	0.307992573500704	0.00766710	0.27971388	0.0274105096250497
Tetrapods	25651	ENSPTRT00000013059.2	XM_008953168	jgi|Xentr4|96447|gw1.203.74.1	27062087	108	0.00000000	0.01452830	0	0.02427724	0.20384303	0.119097719455995
Tetrapods	25652	ENSPTRT00000014299.4	XM_003808285	jgi|Xentr4|376832|e_gw1.454.10.1	27099500	603	0.00224916	0.00636721	0.353241058485585	0.08128154	0.33946980	0.239436733400143
Tetrapods	25655	ENSPTRT00000008282.5	XM_008973300	jgi|Xentr4|122230|gw1.650.130.1	27085933	306	0.00000000	0.00450790	0	0.07242298	0.47173269	0.153525463753636
Tetrapods	25656	ENSPTRT00000011972.4	XM_003824160	jgi|Xentr4|203155|fgenesh1_pm.C_scaffold_389000011	27077827	298	0.00282686	0.00542008	0.521553187406828	0.05007300	0.29640119	0.168936568709458
Tetrapods	25658	ENSPTRT00000032821.3	XM_003823180	jgi|Xentr4|463294|C_scaffold_33000014	27087671	389	0.00115551	0.00333056	0.34694165545734	0.04732794	0.33624744	0.140753309527055
Tetrapods	25659	ENSPTRT00000034246.3	XM_003827577	jgi|Xentr4|367779|e_gw1.358.81.1	27098718	896	0.00239713	0.00167178	1.43387885965857	0.03334933	0.31241270	0.106747677031055
Tetrapods	25660	ENSPTRT00000014727.2	XM_008961584	jgi|Xentr4|394581|e_gw1.673.181.1	27079400	275	0.00000000	0.02439239	0	0.02181091	0.36143900	0.0603446501346009
Tetrapods	25661	ENSPTRT00000044206.4	XM_003813694	jgi|Xentr4|311237|e_gw1.27.5.1	27083791	1580	0.00027241	0.00187442	0.145330288836013	0.04490469	0.16458610	0.272834036410122
Tetrapods	25662	ENSPTRT00000034172.3	XM_003805505	jgi|Xentr4|418969|e_gw1.1125.15.1	27055544	327	0.00000000	0.00365409	0	0.00542989	0.20855491	0.0260357811762859
Tetrapods	25663	ENSPTRT00000067610.2	XM_003809834	jgi|Xentr4|396540|e_gw1.686.1.1	27060971	543	0.00000000	0.00745966	0	0.00483613	0.25469956	0.0189875867865653
Tetrapods	25664	ENSPTRT00000038637.3	XM_003829805	jgi|Xentr4|9723|gw1.6804.1.1	27064566	138	0.00000000	0.00896872	0	0.17386842	0.85116427	0.204271285964576
Tetrapods	25667	ENSPTRT00000024149.2	XM_003821867	jgi|Xentr4|131535|gw1.285.95.1	27105783	350	0.00261097	0.00354611	0.736291316400224	0.02642310	0.25072395	0.105387219689224
Tetrapods	25668	ENSPTRT00000027365.3	XM_003826266	jgi|Xentr4|425486|e_gw1.1368.7.1	27067323	169	0.04406521	0.08325516	0.529279026068775	0.08121548	0.40208223	0.201987240271723
Tetrapods	25670	ENSPTRT00000036524.2	XM_003813455	jgi|Xentr4|305725|e_gw1.11.266.1	27102210	569	0.00000000	0.00255755	0	0.05495630	0.24109295	0.227946524359174
Tetrapods	25672	ENSPTRT00000031141.6	XM_003818510	jgi|Xentr4|466967|C_scaffold_228000011	27075216	482	0.00000000	0.00284226	0	0.05997921	0.32944627	0.182060674112352
Tetrapods	25673	ENSPTRT00000036274.4	XM_008963577	jgi|Xentr4|317529|e_gw1.45.185.1	27075020	496	0.00088626	0.00840345	0.105463827356621	0.01511834	0.23094015	0.0654643205176752
Tetrapods	25675	ENSPTRT00000033984.2	XM_003816375	jgi|Xentr4|211164|fgenesh_pm_kg.C_scaffold_375000005	27106001	378	0.00114438	0.01165072	0.0982239724240219	0.05997494	0.22588466	0.265511345480477
Tetrapods	25676	ENSPTRT00000056422.1	XM_008959226	jgi|Xentr4|359657|e_gw1.289.59.1	27083917	149	0.00000000	0.03593502	0	0.00293184	0.10159208	0.0288589425474899
Tetrapods	25678	ENSPTRT00000020312.5	XM_008964646	jgi|Xentr4|203145|fgenesh1_pm.C_scaffold_389000001	27085872	563	0.00000000	0.00236221	0	0.02433890	0.26689861	0.091191557722987
Tetrapods	25679	ENSPTRT00000034740.2	XM_003820213	jgi|Xentr4|121556|gw1.931.25.1	27060793	502	0.00342173	0.00902719	0.379047078880582	0.05131340	0.27291063	0.188022723775912
Tetrapods	25680	ENSPTRT00000030903.3	XM_003823471	jgi|Xentr4|328022|e_gw1.90.76.1	27074942	222	0.00200938	0.00598806	0.335564439902072	0.02195035	0.42389012	0.0517831130388224
Tetrapods	25681	ENSPTRT00000025801.6	XM_003813195	jgi|Xentr4|179285|fgenesh1_pg.C_scaffold_451000017	27087004	638	0.00000000	0.00713159	0	0.05630248	0.34000833	0.16559147242069
Tetrapods	25682	ENSPTRT00000025983.3	XM_008977597	jgi|Xentr4|471120|C_scaffold_748000004	27105212	388	0.00000000	0.01139984	0	0.05749390	0.49927874	0.11515391182088
Tetrapods	25683	ENSPTRT00000060225.2	XM_003826896	jgi|Xentr4|204018|fgenesh1_pm.C_scaffold_505000002	27084874	276	0.00000000	0.00511511	0	0.03276524	0.34144183	0.0959614116407471
Tetrapods	25684	ENSPTRT00000016069.3	XM_003818051	jgi|Xentr4|425086|e_gw1.1356.7.1	27093757	664	0.00289560	0.00543327	0.53293872750664	0.10345689	0.34638582	0.298675303740782
Tetrapods	25687	ENSPTRT00000026088.4	XM_003823836	jgi|Xentr4|170951|fgenesh1_pg.C_scaffold_218000043	27077907	252	0.00358210	0.02065535	0.173422382094712	0.03042132	0.18343104	0.165846085809686
Tetrapods	25688	ENSPTRT00000036187.4	XM_003804320	jgi|Xentr4|188117|fgenesh1_pg.C_scaffold_949000007	27079001	636	0.00000000	0.00207469	0	0.05940586	0.29720683	0.199880534373991
Tetrapods	25689	ENSPTRT00000065842.2	XM_008966900	jgi|Xentr4|462712|C_scaffold_17000012	27060082	960	0.00226407	0.00903285	0.250648466430861	0.01286326	0.23777571	0.054098292882818
Tetrapods	25690	ENSPTRT00000024414.2	XM_008974716	jgi|Xentr4|127294|gw1.2448.11.1	27061708	141	0.00000000	0.00863319	0	0.06840180	0.75142374	0.0910295966960001
Tetrapods	25692	ENSPTRT00000039557.2	XM_003824008	jgi|Xentr4|212810|fgenesh_pm_kg.C_scaffold_884000001	27078796	476	0.00092308	0.00291263	0.31692319312786	0.08163250	0.52114882	0.156639518055514
Tetrapods	25693	ENSPTRT00000001967.3	XM_008960455	jgi|Xentr4|316220|e_gw1.41.359.1	27077235	459	0.06462420	0.09849744	0.656100300677865	0.04949089	0.23794797	0.207990385461158
Tetrapods	25694	ENSPTRT00000065603.2	XM_008950426	jgi|Xentr4|82673|gw1.515.116.1	27057963	375	0.00118157	0.01820478	0.0649043822556493	0.05638182	0.33425192	0.168680616703713
Tetrapods	25696	ENSPTRT00000008118.5	XM_003819999	jgi|Xentr4|465441|C_scaffold_124000009	27075779	702	0.00064662	0.00179158	0.360921644581877	0.02826282	0.34284737	0.0824355747573622
Tetrapods	25697	ENSPTRT00000027467.4	XM_003826181	jgi|Xentr4|310926|e_gw1.26.164.1	27067542	388	0.00000000	0.00755198	0	0.08646427	0.26902007	0.321404533126469
Tetrapods	25698	ENSPTRT00000015481.2	XM_003820883	jgi|Xentr4|465356|C_scaffold_120000007	27057402	286	0.00000000	0.00487410	0	0.07589282	0.24998194	0.303593211573604
Tetrapods	25702	ENSPTRT00000007340.4	XM_008954127	jgi|Xentr4|339014|e_gw1.146.114.1	27063847	306	0.00710653	0.00475249	1.49532771242023	0.03148191	0.25370068	0.124090759236436
Tetrapods	25707	ENSPTRT00000006141.2	XM_003804616	jgi|Xentr4|472007|C_scaffold_976000007	27060125	792	0.00000000	0.00185071	0	0.01528487	0.45293141	0.0337465445375051
Tetrapods	25708	ENSPTRT00000030226.3	XM_008957624	jgi|Xentr4|456366|estExt_fgenesh1_pg.C_3230019	27077415	3302	0.00000000	0.00215301	0	0.01603859	0.27075296	0.0592369885817684
Tetrapods	25710	ENSPTRT00000039255.3	XM_003810890	jgi|Xentr4|162391|fgenesh1_pg.C_scaffold_79000064	27073224	729	0.00252626	0.01154641	0.218791814945078	0.04936794	0.22617246	0.218275646822783
Tetrapods	25712	ENSPTRT00000011376.5	XM_003809069	jgi|Xentr4|178933|fgenesh1_pg.C_scaffold_439000031	27074778	509	0.00000000	0.00257954	0	0.06277741	0.26768311	0.234521371184009
Tetrapods	25713	ENSPTRT00000014526.3	XM_003813713	jgi|Xentr4|155784|fgenesh1_pg.C_scaffold_14000151	27100564	593	0.00219942	0.01467039	0.149922394701163	0.04029331	0.31753883	0.126892544133894
Tetrapods	25714	ENSPTRT00000020286.5	XM_003812257	jgi|Xentr4|343076|e_gw1.169.97.1	27095756	372	0.00650122	0.02481142	0.262025309313211	0.03212546	0.27353090	0.117447279265341
Tetrapods	25715	ENSPTRT00000007749.4	XM_003832989	jgi|Xentr4|351152|e_gw1.219.164.1	27076512	493	0.00000000	0.00297472	0	0.03535109	0.38995879	0.0906533995553735
Tetrapods	25716	ENSPTRT00000019162.3	XM_008962386	jgi|Xentr4|333015|e_gw1.112.104.1	27091139	84	0.00000000	0.01683100	0	0.05764512	0.29198784	0.197423015972172
Tetrapods	25717	ENSPTRT00000017538.3	XM_008964748	jgi|Xentr4|470926|C_scaffold_702000009	27091376	300	0.00144162	0.02471393	0.0583322846669874	0.22130949	1.95608967	0.113138724361241
Tetrapods	25720	ENSPTRT00000024186.4	XM_003813134	jgi|Xentr4|160303|fgenesh1_pg.C_scaffold_55000091	27084648	451	0.00000000	0.00319830	0	0.06810000	0.36496628	0.186592580552921
Tetrapods	25722	ENSPTRT00000019483.4	XM_003814846	jgi|Xentr4|397305|e_gw1.697.20.1	27078449	64	0.00000000	0.02174065	0	0.02754182	0.49613748	0.0555124760983589
Tetrapods	25723	ENSPTRT00000065264.2	XM_008958629	jgi|Xentr4|397964|e_gw1.708.80.1	27072748	981	0.00701733	0.00763719	0.918836640177866	0.01014498	0.32921182	0.0308159652347841
Tetrapods	25724	ENSPTRT00000013566.2	XM_003810721	jgi|Xentr4|158880|fgenesh1_pg.C_scaffold_40000043	27073332	839	0.00000000	0.00356189	0	0.02065091	0.32523667	0.0634950234855129
Tetrapods	25725	ENSPTRT00000009053.3	XM_003825820	jgi|Xentr4|336155|e_gw1.130.142.1	27065214	365	0.00000000	0.00358852	0	0.00966197	0.24135246	0.0400326145422342
Tetrapods	25726	ENSPTRT00000002175.4	XM_008952050	jgi|Xentr4|424999|e_gw1.1350.9.1	27078987	1471	0.00203228	0.00416126	0.488380923085796	0.08499155	0.34625909	0.24545651639066
Tetrapods	25727	ENSPTRT00000067068.2	XM_008961633	jgi|Xentr4|468425|C_scaffold_357000015	27063618	566	0.00759434	0.02017335	0.37645408422498	0.00852007	0.28594188	0.0297965096963061
Tetrapods	25728	ENSPTRT00000010547.4	XM_003818343	jgi|Xentr4|404365|e_gw1.795.57.1	27054948	326	0.00000000	0.01179579	0	0.01816365	0.34421805	0.0527678603722263
Tetrapods	25733	ENSPTRT00000017092.2	XM_008954878	jgi|Xentr4|318176|e_gw1.48.322.1	27063770	487	0.00270983	0.01724627	0.157125569760882	0.05446569	0.34689982	0.157006971061559
Tetrapods	25734	ENSPTRT00000034458.4	XM_003827712	jgi|Xentr4|324201|e_gw1.74.164.1	27052292	204	0.00000000	0.00696061	0	0.04513467	0.25863036	0.174514198565087
Tetrapods	25735	ENSPTRT00000050749.2	XM_008971381	jgi|Xentr4|81837|gw1.1124.11.1	27104589	327	0.00645582	0.00493829	1.30729868031242	0.12005859	0.63729213	0.188388627990746
Tetrapods	25736	ENSPTRT00000011620.4	XM_003831711	jgi|Xentr4|354319|e_gw1.247.15.1	27064112	795	0.00054630	0.00180777	0.302195522660515	0.08221049	0.26951341	0.30503302229006
Tetrapods	25737	ENSPTRT00000014958.4	XM_008975505	jgi|Xentr4|465782|C_scaffold_146000015	27095427	1056	0.00170786	0.00407509	0.419097492325323	0.06742569	0.30249583	0.222897915650606
Tetrapods	25738	ENSPTRT00000048559.4	XM_003818766	jgi|Xentr4|341483|e_gw1.159.44.1	27096169	483	0.00000000	0.00254130	0	0.06501460	0.28006415	0.232141814652107
Tetrapods	25741	ENSPTRT00000036717.5	XM_003820516	jgi|Xentr4|424944|e_gw1.1349.45.1	27057275	470	0.00378251	0.00573891	0.659099027515678	0.09056214	0.54784067	0.165307442399265
Tetrapods	25742	ENSPTRT00000000695.5	XM_008963161	jgi|Xentr4|201418|fgenesh1_pm.C_scaffold_223000001	27058068	395	0.00000000	0.00331859	0	0.01127735	0.29950447	0.0376533612336404
Tetrapods	25745	ENSPTRT00000050921.2	XM_003806704	jgi|Xentr4|349936|e_gw1.211.98.1	27056644	873	0.00000000	0.00168967	0	0.02062498	0.25577252	0.0806379825322908
Tetrapods	25747	ENSPTRT00000034628.3	XM_003807389	jgi|Xentr4|324257|e_gw1.74.199.1	27095393	455	0.00295373	0.00288462	1.02395809500038	0.02774654	0.30289461	0.0916046013496245
Tetrapods	25748	ENSPTRT00000005585.3	XM_003825559	jgi|Xentr4|410677|e_gw1.922.46.1	27052257	731	0.03581147	0.05448047	0.65732674479497	0.08694099	0.55490422	0.156677471294055
Tetrapods	25749	ENSPTRT00000008502.4	XM_003820270	jgi|Xentr4|41669|gw1.735.39.1	27100512	204	0.00000000	0.01401910	0	0.07828468	0.51133839	0.153097599419437
Tetrapods	25751	ENSPTRT00000041001.3	XM_003805252	jgi|Xentr4|390235|e_gw1.615.14.1	27051896	1109	0.00079106	0.00883012	0.089586551485144	0.02709555	0.26909650	0.100690830241196
Tetrapods	25752	ENSPTRT00000003196.3	XM_008968584	jgi|Xentr4|359436|e_gw1.287.2.1	27080906	1074	0.00162009	0.00535000	0.302820560747664	0.05018137	0.28746898	0.174562730211795
Tetrapods	25753	ENSPTRT00000022025.5	XM_008970872	jgi|Xentr4|464388|C_scaffold_74000028	27062284	419	0.00000000	0.00365186	0	0.40466397	1.75595446	0.230452428703646
Tetrapods	25754	ENSPTRT00000024504.3	XM_008974775	jgi|Xentr4|466668|C_scaffold_205000001	27068313	572	0.00076707	0.01224517	0.0626426582889417	0.03499516	0.33941090	0.103105586768133
Tetrapods	25755	ENSPTRT00000016917.4	XM_003813866	jgi|Xentr4|375299|e_gw1.440.52.1	27068116	793	0.00166374	0.00524631	0.317125751242302	0.00935835	0.49257655	0.0189987728810882
Tetrapods	25756	ENSPTRT00000043733.4	XM_003818960	jgi|Xentr4|467761|C_scaffold_295000007	27087629	1261	0.00000000	0.00460698	0	0.00781242	0.28649122	0.0272693173633733
Tetrapods	25757	ENSPTRT00000037928.4	XM_008975216	jgi|Xentr4|154107|fgenesh1_pg.C_scaffold_3000051	27095008	974	0.00044183	0.00304569	0.145067291812364	0.02808055	0.32247025	0.0870795057838669
Tetrapods	25758	ENSPTRT00000003071.3	XM_003824673	jgi|Xentr4|199168|fgenesh1_pm.C_scaffold_85000033	27086349	609	0.00000000	0.00914645	0	0.00144657	0.25569053	0.00565750323252097
Tetrapods	25759	ENSPTRT00000020493.4	XM_003812448	jgi|Xentr4|414083|e_gw1.998.12.1	27105748	202	0.00433449	0.00701349	0.618021840766865	0.13811709	0.27248125	0.506886583939262
Tetrapods	25767	ENSPTRT00000009612.4	XM_003832913	jgi|Xentr4|470154|C_scaffold_575000006	27080106	305	0.00144718	0.00449103	0.32223788306914	0.08903072	0.27879797	0.319337762753438
Tetrapods	25768	ENSPTRT00000067158.2	XM_008967359	jgi|Xentr4|328123|e_gw1.91.329.1	27061322	306	0.07585248	0.09524977	0.79635341901613	0.01006727	0.27375762	0.0367743918872468
Tetrapods	25770	ENSPTRT00000010191.3	XM_003832369	jgi|Xentr4|362447|e_gw1.311.103.1	27053462	533	0.00081455	0.00270271	0.301382686266747	0.07488215	0.31583835	0.237090112711138
Tetrapods	25772	ENSPTRT00000009687.4	XM_003811646	jgi|Xentr4|154439|fgenesh1_pg.C_scaffold_5000043	27107327	452	0.00096712	0.00311851	0.310122462329766	0.04133457	0.24303561	0.170076187600657
Tetrapods	25773	ENSPTRT00000008002.4	XM_008971813	jgi|Xentr4|363380|e_gw1.318.58.1	27071701	721	0.00000000	0.00199800	0	0.05282576	0.27859406	0.189615528773298
Tetrapods	25774	ENSPTRT00000040195.4	XM_008974045	jgi|Xentr4|323640|e_gw1.71.66.1	27100407	217	0.00197109	0.00702581	0.280549858308152	0.04237133	0.26972187	0.157092674761598
Tetrapods	25776	ENSPTRT00000017219.4	XM_003817468	jgi|Xentr4|453739|estExt_fgenesh1_pg.C_1650056	27082815	942	0.01134117	0.01161482	0.976439583222125	0.05046247	0.36225935	0.139299289307509
Tetrapods	25777	ENSPTRT00000030072.5	XM_003829179	jgi|Xentr4|389587|e_gw1.606.23.1	27096126	2292	0.25423972	2.63514888	0.0964802110156296	0.02057240	0.20020804	0.102755114130282
Tetrapods	25780	ENSPTRT00000033892.5	XM_003809546	jgi|Xentr4|379156|e_gw1.482.36.1	27080697	932	0.00091919	0.00649179	0.141592688611307	0.03524092	0.21524125	0.163727538285528
Tetrapods	25781	ENSPTRT00000029851.4	XM_003832215	jgi|Xentr4|320772|e_gw1.59.132.1	27067022	661	0.00262812	0.00437638	0.600523720517871	0.07298699	0.28625036	0.254976063610889
Tetrapods	25782	ENSPTRT00000020166.5	XM_003816113	jgi|Xentr4|203150|fgenesh1_pm.C_scaffold_389000006	27072690	225	0.00967911	0.03295423	0.293713735687346	0.04646519	0.23098841	0.20115810139565
Tetrapods	25783	ENSPTRT00000009459.5	XM_003824833	jgi|Xentr4|322595|e_gw1.67.11.1	27081863	609	0.00286192	0.00706442	0.405117476027756	0.09468373	0.38230423	0.2476659230268
Tetrapods	25784	ENSPTRT00000039778.1	XM_008975940	jgi|Xentr4|169733|fgenesh1_pg.C_scaffold_191000049	27057397	124	0.00736428	0.02046163	0.359906810943214	0.02502466	0.41668513	0.0600565227753628
Tetrapods	25785	ENSPTRT00000000781.2	XM_003809429	jgi|Xentr4|169801|fgenesh1_pg.C_scaffold_193000034	27064496	247	0.00000000	0.01597221	0	0.03300666	0.26480197	0.124646580235034
Tetrapods	25786	ENSPTRT00000047262.2	XM_008975272	jgi|Xentr4|164919|fgenesh1_pg.C_scaffold_110000044	27095242	399	0.03567493	0.08066018	0.442286764051357	0.01964999	0.28629963	0.0686343534569011
Tetrapods	25787	ENSPTRT00000004305.5	XM_003806692	jgi|Xentr4|317942|e_gw1.47.223.1	27097047	859	0.00098401	0.00369118	0.266584127568962	0.05745720	0.31473160	0.182559361691041
Tetrapods	25789	ENSPTRT00000013007.5	XM_003831484	jgi|Xentr4|171081|fgenesh1_pg.C_scaffold_221000019	27106859	2696	0.00000000	0.00331981	0	0.02898598	0.27642304	0.104860940679909
Tetrapods	25790	ENSPTRT00000016130.4	XM_003818091	jgi|Xentr4|355245|e_gw1.255.102.1	27105057	322	0.00000000	0.00857152	0	0.11963592	0.36443498	0.328277817897722
Tetrapods	25791	ENSPTRT00000047870.5	XM_003804707	jgi|Xentr4|360266|e_gw1.292.74.1	27070422	158	0.00000000	0.00868945	0	0.04000949	0.16518059	0.242216655116682
Tetrapods	25792	ENSPTRT00000002831.5	XM_003811879	jgi|Xentr4|358049|e_gw1.279.224.1	27088653	1213	0.00000000	0.00115585	0	0.02877040	0.33087282	0.0869530473974864
Tetrapods	25793	ENSPTRT00000074485.1	XM_008954768	jgi|Xentr4|340897|e_gw1.155.75.1	27095724	181	0.06438267	0.07793595	0.82609719904614	0.03671544	0.48610330	0.0755301188039662
Tetrapods	25795	ENSPTRT00000055189.2	XM_003820098	jgi|Xentr4|414081|e_gw1.998.11.1	27099719	421	0.00000000	0.00717280	0	0.09822020	0.44420840	0.221112883052189
Tetrapods	25798	ENSPTRT00000023240.6	XM_003832731	jgi|Xentr4|171388|fgenesh1_pg.C_scaffold_227000018	27075955	3428	0.04828986	0.24148337	0.199971782736012	0.04571308	0.34553947	0.132294814250887
Tetrapods	25800	ENSPTRT00000003674.4	XM_003814898	jgi|Xentr4|383058|e_gw1.528.5.1	27079013	338	0.00000000	0.00413509	0	0.06285092	0.46353648	0.135590018718699
Tetrapods	25801	ENSPTRT00000034045.4	XM_003822878	jgi|Xentr4|431272|e_gw1.1961.2.1	27107161	570	0.00000000	0.01009267	0	0.03594664	0.25997991	0.13826699147638
Tetrapods	25803	ENSPTRT00000030889.3	XM_003823457	jgi|Xentr4|464768|C_scaffold_90000011	27088225	860	0.00000000	0.00675871	0	0.01499542	0.17275223	0.0868030473470588
Tetrapods	25804	ENSPTRT00000013604.3	XM_008968243	jgi|Xentr4|468959|C_scaffold_417000006	27087617	1024	0.00043091	0.00400713	0.107535817405475	0.01541370	0.28726759	0.0536562443399898
