Division	SeqNumber	I.ID1	I.ID2	P.ID1	P.ID2	NoSites	I.dn	I.ds	I.dnds	P.dn	P.ds	P.dnds
Archosaurs	37156	XM_014596132_AM	XM_014519479_AS	XM_005231084_FP	XM_005446873_FC	955	0.00584032	0.02091008	0.279306439764936	0.00226100	0.00308206	0.73360025437532
Archosaurs	37157	XM_006272076_AM	XM_006021457_AS	XM_005236173_FP	XM_005444538_FC	958	0.00272027	0.01367126	0.198977270566137	0.00113891	0.00221812	0.5134573422538
Archosaurs	37158	XM_006278118_AM	XM_006018727_AS	XM_005236144_FP	XM_005440129_FC	410	0.00208081	0.04229179	0.04920127523569	0.00000000	0.00373135	0
Archosaurs	37159	XM_006269647_AM	XM_014520723_AS	XM_013294559_FP	XM_014283277_FC	1314	0.00524865	0.01718452	0.305428955827687	0.00065653	0.00673909	0.0974211651721523
Archosaurs	37160	XM_006270831_AM	XM_006035815_AS	XM_005243367_FP	XM_005438327_FC	138	0.00000000	0.01117339	0	0.06221181	0.06543657	0.950719299620992
Archosaurs	37161	XM_014603819_AM	XM_014525934_AS	XM_013301598_FP	XM_014280399_FC	1053	0.00454328	0.03934407	0.115475597720317	0.00040964	0.00139567	0.293507777626516
Archosaurs	37163	XM_014603440_AM	XM_006028902_AS	XM_005233518_FP	XM_005438040_FC	253	0.00337934	0.04986259	0.0677730539067465	0.00000000	0.00606677	0
Archosaurs	37164	XM_006269620_AM	XM_006026618_AS	XM_005230826_FP	XM_005445362_FC	216	0.00809315	0.00664824	1.21733722007629	0.00000000	0.01377765	0
Archosaurs	37165	XM_014599966_AM	XM_006020256_AS	XM_005232622_FP	XM_005437530_FC	1282	0.00234329	0.02017327	0.116158163748366	0.00000000	0.00589047	0
Archosaurs	37166	XM_006266746_AM	XM_014522049_AS	XM_005244599_FP	XM_005447435_FC	537	0.05055737	0.11616339	0.435226365208522	0.00000000	0.01100432	0
Archosaurs	37168	XM_006267055_AM	XM_006021650_AS	XM_005239867_FP	XM_005444874_FC	488	0.00809360	0.04772982	0.169571140222192	0.00090511	0.00279460	0.3238781936592
Archosaurs	37169	XM_006270611_AM	XM_006038571_AS	XM_005232128_FP	XM_005434148_FC	633	0.00270972	0.02173190	0.124688591425508	0.00067476	0.00724060	0.0931911720023203
Archosaurs	37170	XM_006276430_AM	XM_006019958_AS	XM_013304863_FP	XM_014277403_FC	2346	0.00263464	0.02009379	0.131117126236514	0.00000000	0.00579909	0
Archosaurs	37171	XM_006269976_AM	XM_006033002_AS	XM_013298160_FP	XM_014284430_FC	498	0.01023325	0.01939763	0.527551561711405	0.00256593	0.00310399	0.826655369379412
Archosaurs	37172	XM_006263979_AM	XM_006025177_AS	XM_005230752_FP	XM_005441111_FC	914	0.00047723	0.01564390	0.0305058201599345	0.00000000	0.00463441	0
Archosaurs	37173	XM_006260625_AM	XM_006035715_AS	XM_005231610_FP	XM_005443345_FC	101	0.00000000	0.04359581	0	0.00000000	0.01401910	0
Archosaurs	37174	XM_006266076_AM	XM_006029635_AS	XM_005239585_FP	XM_005447215_FC	369	0.00115808	0.05554138	0.020850760279993	0.00000000	0.00408164	0
Archosaurs	37176	XM_006270431_AM	XM_006034416_AS	XM_005229264_FP	XM_005434277_FC	270	0.00957205	0.01124670	0.851098544461931	0.00319574	0.00548950	0.582155023226159
Archosaurs	37177	XM_014607490_AM	XM_014523628_AS	XM_005240148_FP	XM_014285791_FC	794	0.00216168	0.02303813	0.0938305322524007	0.00767062	0.00925150	0.829121764038264
Archosaurs	37179	XM_014595262_AM	XM_014524088_AS	XM_005239470_FP	XM_014283384_FC	326	0.00541763	0.04791179	0.113075090703144	0.03708309	0.07137789	0.519531888656277
Archosaurs	37183	XM_006267371_AM	XM_006021356_AS	XM_013303639_FP	XM_014278702_FC	340	0.00127728	0.01711304	0.0746378200483374	0.00000000	0.01285746	0
Archosaurs	37186	XM_006265958_AM	XM_014520098_AS	XM_005228987_FP	XM_005435647_FC	526	0.00169062	0.02060215	0.0820603674859177	0.00255682	0.00748758	0.341474815628013
Archosaurs	37187	XM_006272492_AM	XM_006032932_AS	XM_005244556_FP	XM_005447398_FC	160	0.00571159	0.00782276	0.730124661884041	0.00000000	0.00792610	0
Archosaurs	37188	XM_006273157_AM	XM_006020289_AS	XM_005232594_FP	XM_005437502_FC	413	0.00841376	0.02151971	0.390979246467541	0.00213904	0.01333368	0.160423828980446
Archosaurs	37189	XM_014604773_AM	XM_014524307_AS	XM_013301652_FP	XM_014280513_FC	1725	0.00024788	0.03777494	0.00656202233544249	0.00000000	0.00620846	0
Archosaurs	37190	XM_014599323_AM	XM_014526682_AS	XM_013296766_FP	XM_014282916_FC	728	0.00832722	0.01225977	0.679231339576517	0.00207839	0.00706600	0.294139541466176
Archosaurs	37192	XM_014596644_AM	XM_006037026_AS	XM_005231533_FP	XM_005436919_FC	379	0.00360722	0.03716977	0.0970471434178904	0.00000000	0.01341567	0
Archosaurs	37193	XM_014604677_AM	XM_014524240_AS	XM_005232673_FP	XM_005439358_FC	690	0.00802018	0.05035275	0.159279880443471	0.01954027	0.02358609	0.828465845759089
Archosaurs	37194	XM_014598002_AM	XM_006026734_AS	XM_005238694_FP	XM_005438993_FC	194	0.00000000	0.02196618	0	0.00000000	0.01465248	0
Archosaurs	37195	XM_014611572_AM	XM_006036480_AS	XM_013294608_FP	XM_005435615_FC	179	0.00246812	0.01540491	0.160216450469363	0.00250627	0.00731713	0.34252090642096
Archosaurs	37196	XM_014605028_AM	XM_014519100_AS	XM_005238317_FP	XM_005433033_FC	499	0.01452940	0.04549890	0.319335192718945	0.03870022	0.05896946	0.656275638271064
Archosaurs	37197	XM_006267917_AM	XM_006026275_AS	XM_005231279_FP	XM_005441992_FC	1626	0.00186592	0.02446238	0.0762771243027048	0.00000000	0.00623241	0
Archosaurs	37198	XM_006263209_AM	XM_006015601_AS	XM_005241029_FP	XM_005442519_FC	171	0.00894198	0.02993983	0.298665022480088	0.00639936	0.00415514	1.54010695187166
Archosaurs	37199	XM_006277334_AM	XM_006028522_AS	XM_005230978_FP	XM_005431817_FC	190	0.00230326	0.00743501	0.309785729945219	0.00000000	0.00728161	0
Archosaurs	37200	XM_006270363_AM	XM_006028268_AS	XM_005234548_FP	XM_005435936_FC	313	0.00000000	0.00467655	0	0.00000000	0.00938245	0
Archosaurs	37201	XM_014607961_AM	XM_014520557_AS	XM_005229921_FP	XM_005444429_FC	433	0.00297202	0.02834704	0.104844103652445	0.00000000	0.00343447	0
Archosaurs	37202	XM_006272709_AM	XM_006024036_AS	XM_005229119_FP	XM_005435676_FC	896	0.00730881	0.03769226	0.193907449433916	0.00048461	0.00805810	0.060139486975838
Archosaurs	37203	XM_006274882_AM	XM_006033339_AS	XM_005239928_FP	XM_005445060_FC	376	0.00114723	0.01581086	0.0725596204128049	0.00000000	0.00385357	0
Archosaurs	37204	XM_006265820_AM	XM_006016794_AS	XM_013295786_FP	XM_005445288_FC	919	0.00841556	0.01331704	0.631939229738741	0.00000000	0.00329761	0
Archosaurs	37205	XM_014607366_AM	XM_014524869_AS	XM_013303891_FP	XM_014276890_FC	560	0.00378813	0.02566180	0.147617470325542	0.00000000	0.00837608	0
Archosaurs	37206	XM_006260349_AM	XM_014524572_AS	XM_013301202_FP	XM_014284763_FC	227	0.00574532	0.07363769	0.0780214588480437	0.00380832	0.00650058	0.585843109384086
Archosaurs	37208	XM_014610508_AM	XM_006019370_AS	XM_005238275_FP	XM_005433121_FC	365	0.00708248	0.03784966	0.187121363837879	0.00871182	0.01081587	0.805466411855912
Archosaurs	37209	XM_014610880_AM	XM_014525803_AS	XM_005242649_FP	XM_005446293_FC	541	0.05744367	0.14917009	0.385088391379264	0.00079904	0.00813383	0.0982366240750053
Archosaurs	37210	XM_014611274_AM	XM_014519278_AS	XM_005243896_FP	XM_005444156_FC	189	0.00665562	0.05444567	0.122243329910349	0.00224803	0.00827595	0.271634072221316
Archosaurs	37211	XM_006271966_AM	XM_006030889_AS	XM_005232368_FP	XM_005442668_FC	375	0.00579489	0.03560326	0.162762904295843	0.00000000	0.00392414	0
Archosaurs	37212	XM_014609492_AM	XM_006029297_AS	XM_005229283_FP	XM_005433845_FC	280	0.00000000	0.01499425	0	0.00157604	0.00982815	0.160359782868597
Archosaurs	37213	XM_014600070_AM	XM_006033771_AS	XM_013299672_FP	XM_014278475_FC	969	0.00358946	0.01652752	0.217180799055152	0.00134143	0.00299738	0.447534179850403
Archosaurs	37214	XM_006263095_AM	XM_006019468_AS	XM_005244015_FP	XM_005445705_FC	1826	0.00494663	0.01575514	0.313969282405615	0.00047233	0.00646730	0.0730335688772749
Archosaurs	37215	XM_014604221_AM	XM_006019184_AS	XM_005236298_FP	XM_005442753_FC	873	0.00218898	0.02265007	0.0966434099320664	0.00000000	0.01069855	0
Archosaurs	37216	XM_006273542_AM	XM_014518580_AS	XM_005240944_FP	XM_005442290_FC	608	0.00500866	0.01921258	0.260696897553582	0.00071124	0.00240000	0.29635
Archosaurs	37219	XM_014609603_AM	XM_014520164_AS	XM_005235953_FP	XM_005439038_FC	520	0.00516872	0.02574255	0.200785081509019	0.00000000	0.00502936	0
Archosaurs	37220	XM_014593589_AM	XM_014518160_AS	XM_005233263_FP	XM_005445239_FC	448	0.12033081	0.40151679	0.299690605715392	0.00000000	0.00634589	0
Archosaurs	37222	XM_006268561_AM	XM_006027433_AS	XM_005234781_FP	XM_005432359_FC	712	0.00183524	0.01619496	0.113321675385429	0.00000000	0.00396695	0
Archosaurs	37224	XM_006275443_AM	XM_006018937_AS	XM_013297794_FP	XM_014284889_FC	267	0.02023322	0.02619083	0.772530691085391	0.00158856	0.00587662	0.270318652558784
Archosaurs	37227	XM_014598857_AM	XM_014525490_AS	XM_005235775_FP	XM_005435763_FC	1176	0.00149696	0.04965995	0.0301442107774978	0.01103133	0.02004777	0.5502522225664
Archosaurs	37228	XM_006265635_AM	XM_006016121_AS	XM_005233667_FP	XM_005439720_FC	1655	0.00026093	0.03805739	0.0068562242444897	0.00026095	0.00620846	0.0420313572125777
Archosaurs	37229	XM_014603770_AM	XM_006028630_AS	XM_005231331_FP	XM_005442151_FC	275	0.00967755	0.01001684	0.96612804038	0.00158814	0.00515466	0.308097915284422
Archosaurs	37230	XM_006258883_AM	XM_006028687_AS	XM_005237677_FP	XM_005442818_FC	306	0.00141426	0.00957333	0.147729160072827	0.00000000	0.00487807	0
Archosaurs	37233	XM_006263126_AM	XM_006019743_AS	XM_005243135_FP	XM_014287091_FC	628	0.00300602	0.02785466	0.107918028796618	0.02295218	0.04569378	0.502304252351195
Archosaurs	37234	XM_006263906_AM	XM_006028934_AS	XM_013296728_FP	XM_014279100_FC	669	0.03780197	0.05622147	0.67237605135547	0.00392714	0.00846570	0.463888396706711
Archosaurs	37235	XM_006268251_AM	XM_006038359_AS	XM_005236166_FP	XM_005436891_FC	287	0.00629099	0.05114297	0.123007912915499	0.00366141	0.01210009	0.30259361707227
Archosaurs	37236	XM_014611179_AM	XM_014525320_AS	XM_005229470_FP	XM_005438512_FC	391	0.00215324	0.00412940	0.521441371627839	0.00000000	0.01262302	0
Archosaurs	37237	XM_014595726_AM	XM_006028837_AS	XM_005234982_FP	XM_005444288_FC	356	0.00120822	0.03852487	0.0313620785741782	0.00241643	0.00841524	0.287149267281741
Archosaurs	37239	XM_006260792_AM	XM_014527762_AS	XM_005235524_FP	XM_005438463_FC	150	0.01828894	0.05269174	0.347093111747686	0.00000000	0.02582752	0
Archosaurs	37240	XM_014598972_AM	XM_006021369_AS	XM_013301693_FP	XM_005438936_FC	879	0.00785477	0.02865173	0.274146447701413	0.00404280	0.01625557	0.248702444762011
Archosaurs	37241	XM_014593533_AM	XM_006025053_AS	XM_005234517_FP	XM_005447055_FC	495	0.00976273	0.04401165	0.221821494990531	0.00088994	0.00836440	0.106396155133662
Archosaurs	37243	XM_006276375_AM	XM_014522008_AS	XM_013305195_FP	XM_014285587_FC	442	0.01382755	0.05101116	0.271069115072074	0.00194521	0.00338029	0.57545654366933
Archosaurs	37244	XM_014608058_AM	XM_006016129_AS	XM_013296190_FP	XM_005439849_FC	311	0.01987812	0.05680948	0.349908501186774	0.00139276	0.01412915	0.0985735164535729
Archosaurs	37245	XM_014602332_AM	XM_014524863_AS	XM_005231473_FP	XM_005442717_FC	1192	0.00182510	0.01210070	0.150825985273579	0.00036547	0.00358352	0.101986315131491
Archosaurs	37246	XM_014593734_AM	XM_006031183_AS	XM_005235731_FP	XM_005438127_FC	341	0.00000000	0.05720948	0	0.00000000	0.00389358	0
Archosaurs	37247	XM_014606661_AM	XM_006028301_AS	XM_005242955_FP	XM_005432032_FC	473	0.01383697	0.02503492	0.552706779170854	0.00183711	0.00304569	0.603183515065552
Archosaurs	37252	XM_006266010_AM	XM_006026519_AS	XM_005237867_FP	XM_005440019_FC	653	0.00199402	0.02243158	0.0888934261429645	0.04342598	0.05127281	0.846959236289175
Archosaurs	37253	XM_006277009_AM	XM_014518163_AS	XM_013295748_FP	XM_014284968_FC	487	0.03454444	0.05477155	0.630700427502965	0.00000000	0.00287632	0
Archosaurs	37254	XM_014596001_AM	XM_006017733_AS	XM_005241220_FP	XM_005435857_FC	839	0.00732128	0.01870580	0.391390905494552	0.00103779	0.00854467	0.121454661209854
Archosaurs	37255	XM_006267744_AM	XM_006025789_AS	XM_013294616_FP	XM_014280882_FC	170	0.01025657	0.03489001	0.293968674700867	0.06517168	0.18757452	0.347444205108455
Archosaurs	37259	XM_006270043_AM	XM_006031874_AS	XM_005230412_FP	XM_014283111_FC	470	0.00643140	0.01594533	0.40334066463347	0.00276328	0.00310881	0.888854577796649
Archosaurs	37260	XM_006276770_AM	XM_006019383_AS	XM_005234130_FP	XM_005433102_FC	256	0.04283015	0.05378178	0.796369142114671	0.00000000	0.00506331	0
Archosaurs	37262	XM_006272089_AM	XM_006031088_AS	XM_013294957_FP	XM_014282063_FC	1057	0.00205691	0.02063877	0.0996624314336562	0.00000000	0.00541519	0
Archosaurs	37264	XM_006270022_AM	XM_006024510_AS	XM_005238609_FP	XM_005445643_FC	165	0.00269663	0.01637173	0.164712586879945	0.00810271	0.01647287	0.491882106760996
Archosaurs	37268	XM_006273921_AM	XM_006014749_AS	XM_005242405_FP	XM_005440276_FC	279	0.00778217	0.05422415	0.143518524495082	0.00000000	0.01055426	0
Archosaurs	37269	XM_006259932_AM	XM_006033614_AS	XM_005243457_FP	XM_005443443_FC	479	0.01145410	0.06337445	0.180736874245062	0.00000000	0.00310720	0
Archosaurs	37270	XM_006262130_AM	XM_006036723_AS	XM_013297233_FP	XM_014284205_FC	82	0.01063848	0.09387236	0.113329205742777	0.00000000	0.01652959	0
Archosaurs	37271	XM_014609258_AM	XM_014523931_AS	XM_005230435_FP	XM_005433897_FC	779	0.00221750	0.05270461	0.0420741183740853	0.00000000	0.00188029	0
Archosaurs	37275	XM_014609754_AM	XM_006021651_AS	XM_005239941_FP	XM_005445012_FC	1406	0.00312777	0.04469083	0.0699868407008776	0.00062228	0.00903021	0.0689109112634147
Archosaurs	37276	XM_014597895_AM	XM_006034847_AS	XM_013300835_FP	XM_005436895_FC	321	0.00000000	0.01742365	0	0.00000000	0.01331396	0
Archosaurs	37277	XM_014596759_AM	XM_014523980_AS	XM_005239162_FP	XM_005436587_FC	1258	0.00379595	0.01864536	0.203586844126367	0.00103705	0.00227834	0.455177892676247
Archosaurs	37278	XM_006267081_AM	XM_006035619_AS	XM_013294684_FP	XM_014278184_FC	117	0.09495234	0.26895445	0.353042457561122	0.01133166	0.07482837	0.15143534464268
Archosaurs	37279	XM_014599554_AM	XM_014524787_AS	XM_013300615_FP	XM_014281822_FC	1775	0.01574795	0.04831197	0.325963731141578	0.00635225	0.01042566	0.609289963417184
Archosaurs	37280	XM_006273263_AM	XM_006038862_AS	XM_005244499_FP	XM_005438270_FC	1082	0.00079174	0.00980521	0.080746868246575	0.00000000	0.00405041	0
Archosaurs	37281	XM_014608948_AM	XM_006025361_AS	XM_013296416_FP	XM_014282488_FC	577	0.02294270	0.06275130	0.365613142675929	0.00224439	0.00511511	0.438776487700167
Archosaurs	37282	XM_006261621_AM	XM_006019477_AS	XM_013304572_FP	XM_014285439_FC	390	0.00342011	0.01388125	0.246383430886988	0.00000000	0.00687290	0
Archosaurs	37283	XM_006259124_AM	XM_006017944_AS	XM_013302412_FP	XM_014276972_FC	654	0.00383735	0.03105900	0.1235503396761	0.01359351	0.03590797	0.378565260024446
Archosaurs	37284	XM_014594345_AM	XM_006034995_AS	XM_013302341_FP	XM_014280951_FC	330	0.00000000	0.01816207	0	0.00000000	0.00432902	0
Archosaurs	37285	XM_014609085_AM	XM_006020762_AS	XM_013302043_FP	XM_014282440_FC	469	0.00468568	0.02722759	0.172093086461196	0.00000000	0.00301054	0
Archosaurs	37286	XM_006261372_AM	XM_006024607_AS	XM_005231554_FP	XM_005438712_FC	649	0.00065320	0.02198407	0.0297124235867153	0.00409300	0.00664256	0.616178100009635
Archosaurs	37287	XM_006265689_AM	XM_006019454_AS	XM_013302690_FP	XM_014281223_FC	481	0.00268017	0.03175077	0.0844127559741071	0.00627150	0.00623380	1.00604767557509
Archosaurs	37290	XM_006278215_AM	XM_006025909_AS	XM_005229538_FP	XM_005442317_FC	619	0.00772569	0.05605531	0.13782262554609	0.00000000	0.00239617	0
Archosaurs	37291	XM_006269925_AM	XM_006024455_AS	XM_013295483_FP	XM_014277447_FC	276	0.00000000	0.00496280	0	0.00000000	0.00495460	0
Archosaurs	37292	XM_014606799_AM	XM_006028823_AS	XM_005240936_FP	XM_005443256_FC	403	0.04870938	0.05244318	0.928802944443872	0.00108108	0.00353774	0.305584921447026
Archosaurs	37293	XM_006277410_AM	XM_006016788_AS	XM_005243101_FP	XM_005433151_FC	569	0.01185337	0.03468826	0.341711287911241	0.00000000	0.00492410	0
Archosaurs	37296	XM_006266154_AM	XM_006018963_AS	XM_005240323_FP	XM_005432020_FC	154	0.00000000	0.01945004	0	0.00000000	0.00953908	0
Archosaurs	37298	XM_006277594_AM	XM_006031675_AS	XM_005234459_FP	XM_005436165_FC	166	0.00260417	0.03615158	0.0720347492419418	0.00000000	0.00860842	0
Archosaurs	37299	XM_006260526_AM	XM_006021920_AS	XM_013304814_FP	XM_005433648_FC	262	0.00163399	0.01751052	0.093314761640431	0.00164926	0.01125725	0.146506473605898
Archosaurs	37300	XM_014597212_AM	XM_014518051_AS	XM_013298752_FP	XM_014283369_FC	668	0.00806937	0.03319252	0.243108085797644	0.00451032	0.01353420	0.333253535487875
Archosaurs	37301	XM_014608361_AM	XM_014522982_AS	XM_005240247_FP	XM_005446598_FC	1198	0.00328478	0.01188497	0.276381008955008	0.00000000	0.00578930	0
Archosaurs	37302	XM_014601664_AM	XM_006017530_AS	XM_005244223_FP	XM_014284194_FC	232	0.01364117	0.06442984	0.211721308015044	0.01570738	0.02238972	0.701544280142851
Archosaurs	37303	XM_006266928_AM	XM_006017179_AS	XM_005232948_FP	XM_005442224_FC	924	0.01468849	0.03559264	0.412683352513329	0.00733054	0.01395389	0.525340245623263
Archosaurs	37304	XM_006276877_AM	XM_014517060_AS	XM_013302455_FP	XM_014276989_FC	447	0.00388382	0.01971096	0.197038601874287	0.00000000	0.00631915	0
Archosaurs	37305	XM_014610299_AM	XM_014523611_AS	XM_005239351_FP	XM_005433714_FC	975	0.00442349	0.01847194	0.239470786501039	0.00044121	0.00304646	0.14482711081058
Archosaurs	37306	XM_014596805_AM	XM_006016360_AS	XM_005239142_FP	XM_005436544_FC	296	0.00872526	0.04189571	0.208261418651218	0.00000000	0.00520835	0
Archosaurs	37308	XM_006260271_AM	XM_006033812_AS	XM_005239202_FP	XM_005441583_FC	390	0.00342011	0.06085627	0.0561997966684452	0.00454074	0.00701554	0.647240269458944
Archosaurs	37310	XM_006272549_AM	XM_006026424_AS	XM_005229549_FP	XM_014282568_FC	418	0.00413509	0.03976835	0.103979420820829	0.00000000	0.01079155	0
Archosaurs	37311	XM_014599381_AM	XM_014523086_AS	XM_005234623_FP	XM_005442852_FC	757	0.00058182	0.02958325	0.0196672103301699	0.00058406	0.00901182	0.0648104378471829
Archosaurs	37312	XM_006264075_AM	XM_014527429_AS	XM_013300852_FP	XM_005435415_FC	471	0.01324329	0.05074038	0.261001001569164	0.00187794	0.00289018	0.649765758534071
Archosaurs	37314	XM_006263326_AM	XM_006027265_AS	XM_005237783_FP	XM_014283615_FC	221	0.00203115	0.04234996	0.0479610842607643	0.02359121	0.03310076	0.712709013327791
Archosaurs	37315	XM_006262044_AM	XM_006031764_AS	XM_005230202_FP	XM_005446572_FC	1134	0.00228877	0.01824987	0.125412948147028	0.00000000	0.00129255	0
Archosaurs	37316	XM_006260348_AM	XM_006033436_AS	XM_013301137_FP	XM_014284762_FC	189	0.00227531	0.07454407	0.0305230181287391	0.17572791	0.35824605	0.490522952032549
Archosaurs	37318	XM_006262096_AM	XM_006025914_AS	XM_005240966_FP	XM_005442310_FC	270	0.00331492	0.04000949	0.0828533430443627	0.00000000	0.00498755	0
Archosaurs	37319	XM_006277424_AM	XM_006031264_AS	XM_013304897_FP	XM_014279238_FC	731	0.00470682	0.02925162	0.160908011248608	0.01452687	0.02839568	0.511587325959442
Archosaurs	37321	XM_014595230_AM	XM_014524057_AS	XM_013303929_FP	XM_014287186_FC	2586	0.01364516	0.02707147	0.504042078246951	0.00151345	0.00388746	0.389315902928905
Archosaurs	37323	XM_006271870_AM	XM_006037886_AS	XM_005239376_FP	XM_005433712_FC	352	0.00851677	0.01319199	0.645601611280785	0.00619007	0.01235019	0.50121253195295
Archosaurs	37324	XM_006274797_AM	XM_006019328_AS	XM_005239780_FP	XM_005432754_FC	479	0.00089847	0.02515959	0.0357108363053611	0.00000000	0.00316456	0
Archosaurs	37328	XM_006275055_AM	XM_014517744_AS	XM_013301157_FP	XM_005445067_FC	640	0.00615950	0.02469359	0.249437202124114	0.00136674	0.00661769	0.206528259861069
Archosaurs	37330	XM_006261469_AM	XM_006036549_AS	XM_013305685_FP	XM_014286798_FC	350	0.00505265	0.01981621	0.254975598260212	0.00000000	0.00383878	0
Archosaurs	37331	XM_014606927_AM	XM_014523157_AS	XM_013295682_FP	XM_014283269_FC	604	0.00363153	0.03556573	0.102107562532809	0.01041176	0.03479397	0.29924035687793
Archosaurs	37332	XM_014607928_AM	XM_006031904_AS	XM_005238289_FP	XM_005433017_FC	528	0.00329445	0.01931141	0.170596036229359	0.00000000	0.00818562	0
Archosaurs	37333	XM_006271790_AM	XM_006031329_AS	XM_005235376_FP	XM_005436936_FC	1000	0.00176367	0.02085398	0.0845723454227922	0.00000000	0.00277393	0
Archosaurs	37334	XM_014601384_AM	XM_014523412_AS	XM_005243532_FP	XM_005439209_FC	203	0.00435020	0.02056097	0.211575621189078	0.00438518	0.01331150	0.329427938248883
Archosaurs	37335	XM_006262608_AM	XM_006024332_AS	XM_005234007_FP	XM_005437172_FC	766	0.00056673	0.02286617	0.0247846491126411	0.00000000	0.00190901	0
Archosaurs	37337	XM_014610194_AM	XM_006020606_AS	XM_013301738_FP	XM_005445448_FC	699	0.02045065	0.06203657	0.329654750415763	0.00059922	0.00234284	0.255766505608578
Archosaurs	37339	XM_006269798_AM	XM_006036163_AS	XM_005237393_FP	XM_005441284_FC	220	0.01224101	0.02451699	0.499286821098349	0.00000000	0.01188144	0
Archosaurs	37340	XM_006272875_AM	XM_006018422_AS	XM_013300247_FP	XM_005439077_FC	256	0.00650411	0.03401944	0.19118803836865	0.00162338	0.00663721	0.244587710800171
Archosaurs	37342	XM_006258250_AM	XM_014527245_AS	XM_013300402_FP	XM_014276516_FC	410	0.00000000	0.02006809	0	0.00000000	0.01319440	0
Archosaurs	37343	XM_006268931_AM	XM_006016824_AS	XM_005233324_FP	XM_005445172_FC	638	0.01222165	0.03369522	0.362711684327925	0.00345922	0.00431113	0.802392876113687
Archosaurs	37345	XM_014609867_AM	XM_014523967_AS	XM_013294711_FP	XM_005437036_FC	482	0.03162627	0.06548359	0.482964816070713	0.01426642	0.01885068	0.756811955855173
Archosaurs	37346	XM_006273403_AM	XM_006037050_AS	XM_005235392_FP	XM_005434355_FC	317	0.00277842	0.00875283	0.317431048015328	0.00000000	0.00441827	0
Archosaurs	37347	XM_006261885_AM	XM_014527373_AS	XM_005236759_FP	XM_005435830_FC	807	0.00158089	0.01159817	0.13630512399801	0.00000000	0.00380953	0
Archosaurs	37348	XM_014608694_AM	XM_014520064_AS	XM_005242177_FP	XM_005435721_FC	509	0.01288230	0.03483093	0.369852312298293	0.00000000	0.01146702	0
Archosaurs	37349	XM_014595308_AM	XM_006023016_AS	XM_005233525_FP	XM_005438034_FC	820	0.00000000	0.02759725	0	0.00000000	0.00338410	0
Archosaurs	37351	XM_006274758_AM	XM_014518856_AS	XM_013304428_FP	XM_014279614_FC	269	0.00000000	0.01057286	0	0.00000000	0.00518585	0
Archosaurs	37352	XM_014603872_AM	XM_006018074_AS	XM_005241206_FP	XM_005441439_FC	1294	0.00066381	0.01044403	0.0635587986629682	0.00000000	0.00344301	0
Archosaurs	37353	XM_014598019_AM	XM_014519544_AS	XM_005238689_FP	XM_005436296_FC	669	0.00326869	0.02575360	0.126921673086481	0.00130463	0.00424329	0.307457185344391
Archosaurs	37355	XM_006259060_AM	XM_006034725_AS	XM_005240647_FP	XM_005432689_FC	565	0.00075538	0.00814119	0.0927849614122751	0.00000000	0.00271003	0
Archosaurs	37356	XM_014610371_AM	XM_006016224_AS	XM_013299500_FP	XM_014278261_FC	312	0.00722375	0.03402426	0.212311744619868	0.00000000	0.00421942	0
Archosaurs	37358	XM_006274503_AM	XM_014521701_AS	XM_005239171_FP	XM_014277818_FC	188	0.02691773	0.07283680	0.36956222678646	0.02806467	0.04734038	0.592827307258624
Archosaurs	37359	XM_006262747_AM	XM_014527943_AS	XM_005243661_FP	XM_005441237_FC	223	0.02036286	0.01759612	1.15723579971039	0.01085188	0.00316123	3.43280305450726
Archosaurs	37362	XM_006273860_AM	XM_014522752_AS	XM_005231271_FP	XM_005442000_FC	374	0.00000000	0.01182679	0	0.00116189	0.01550443	0.0749392270467215
Archosaurs	37363	XM_006274303_AM	XM_006016614_AS	XM_013298234_FP	XM_005444681_FC	404	0.00431074	0.02162962	0.199297999687466	0.00000000	0.01436740	0
Archosaurs	37364	XM_014600246_AM	XM_006015800_AS	XM_005238424_FP	XM_005437364_FC	180	0.00000000	0.01467039	0	0.04097658	0.02884971	1.42034633970324
Archosaurs	37365	XM_014594184_AM	XM_006017661_AS	XM_005234908_FP	XM_005446981_FC	194	0.00222058	0.01542471	0.143962512099093	0.00000000	0.00756150	0
Archosaurs	37366	XM_006262479_AM	XM_006034507_AS	XM_013294978_FP	XM_014277302_FC	393	0.00000000	0.07656917	0	0.10275370	0.15471518	0.664147499941505
Archosaurs	37367	XM_006263622_AM	XM_006023581_AS	XM_005239354_FP	XM_005433699_FC	334	0.00129618	0.04021812	0.032228756590313	0.00000000	0.00884966	0
Archosaurs	37368	XM_014610837_AM	XM_014519362_AS	XM_005237753_FP	XM_005443628_FC	462	0.00380440	0.02761754	0.137753036657139	0.00189813	0.00302725	0.627014617226856
Archosaurs	37370	XM_006263233_AM	XM_006019945_AS	XM_013304868_FP	XM_005437577_FC	1151	0.00448851	0.02504076	0.179248153810028	0.00297509	0.02410922	0.123400508187324
Archosaurs	37371	XM_006267410_AM	XM_006018154_AS	XM_005235925_FP	XM_005444925_FC	941	0.00413193	0.02871928	0.143873035814268	0.00274631	0.00474497	0.57878342750323
Archosaurs	37373	XM_006273059_AM	XM_006021656_AS	XM_013301115_FP	XM_014284713_FC	941	0.00045982	0.04781861	0.00961592150001851	0.00045915	0.00779937	0.0588701395112682
