Division	SeqNumber	I.ID1	I.ID2	P.ID1	P.ID2	NoSites	I.dn	I.ds	I.dnds	P.dn	P.ds	P.dnds
Amphibians	23763	Axolotl_contig_8255612_O	Notophthalmus_contig_9239_O	jgi|Xentr4|353393|e_gw1.239.37.1	27060659	809	0.12206496	0.90768325	0.134479687710443	0.02731588	0.25442006	0.107365276150002
Amphibians	23764	Axolotl_contig_8275939_O	Notophthalmus_contig_4379_O	jgi|Xentr4|365719|e_gw1.340.54.1	27106025	383	0.19632669	0.79169142	0.247983854618508	0.09095574	0.24566964	0.370235980318936
Amphibians	23765	Axolotl_contig_8250452_O	Notophthalmus_contig_1418_O	jgi|Xentr4|162427|fgenesh1_pg.C_scaffold_80000004	27072592	1845	0.01019194	0.87053004	0.0117077407231116	0.01545282	0.26178950	0.0590276538975016
Amphibians	23766	Axolotl_contig_8257834_O	Notophthalmus_contig_36223_O	jgi|Xentr4|160332|fgenesh1_pg.C_scaffold_55000120	27101656	198	0.25993075	1.23236999	0.210919409032347	0.07280608	0.29344895	0.248104755529028
Amphibians	23767	Axolotl_contig_8249579_O	Notophthalmus_contig_10246_O	jgi|Xentr4|337353|e_gw1.137.1.1	27105050	1744	0.11552563	0.74325243	0.155432562797003	0.07296171	0.55425430	0.131639411728515
Amphibians	23768	Axolotl_contig_8253162_O	Notophthalmus_contig_8050_O	jgi|Xentr4|341891|e_gw1.162.37.1	27085450	410	0.13430916	0.79985162	0.167917594515843	0.04863681	0.34224470	0.142111214578341
Amphibians	23769	Axolotl_contig_8260850_O	Notophthalmus_contig_4925_O	jgi|Xentr4|361099|e_gw1.300.14.1	27093299	82	0.01595805	0.77221456	0.0206653057668325	0.00000000	0.05680948	0
Amphibians	23770	Axolotl_contig_8251078_O	Notophthalmus_contig_11490_O	jgi|Xentr4|51703|gw1.316.27.1	27103036	303	0.23739014	1.21132446	0.195975684334815	0.10785893	0.37232043	0.28969382636349
Amphibians	23771	Axolotl_contig_8247336_O	Notophthalmus_contig_31035_O	jgi|Xentr4|465465|C_scaffold_125000012	27096499	254	0.10622876	0.67455009	0.15748090701463	0.09981484	0.37309998	0.267528398152152
Amphibians	23772	Axolotl_contig_8254716_O	Notophthalmus_contig_1552_O	jgi|Xentr4|312975|e_gw1.30.234.1	27097577	469	0.01588226	0.98115354	0.0161873339416377	0.01013996	0.27279974	0.0371699767749046
Amphibians	23773	Axolotl_contig_8244984_O	Notophthalmus_contig_7790_O	jgi|Xentr4|54080|gw1.151.53.1	27087694	179	0.16903774	0.85604967	0.19746253742496	0.04647550	0.40357288	0.115160116804677
Amphibians	23774	Axolotl_contig_8255095_O	Notophthalmus_contig_43486_O	jgi|Xentr4|190202|fgenesh1_pg.C_scaffold_1257000001	27063722	542	0.02452033	0.82232665	0.0298182358555448	0.02505737	0.64654695	0.0387556851053122
Amphibians	23775	Axolotl_contig_8253910_O	Notophthalmus_contig_51590_O	jgi|Xentr4|465939|C_scaffold_155000016	27083948	262	0.16974802	0.88637707	0.191507684195847	0.05996343	0.45553527	0.131632902980268
Amphibians	23776	Axolotl_contig_8252675_O	Notophthalmus_contig_4683_O	jgi|Xentr4|467204|C_scaffold_250000007	27096285	1118	0.08828242	0.73209871	0.120588137629692	0.03249749	0.26104203	0.124491408529117
Amphibians	23777	Axolotl_contig_8245901_O	Notophthalmus_contig_54196_O	jgi|Xentr4|389228|e_gw1.601.63.1	27105771	439	0.10670240	0.85964330	0.12412404075039	0.07155847	0.51681778	0.138459768160453
Amphibians	23778	Axolotl_contig_8251264_O	Notophthalmus_contig_1212_O	jgi|Xentr4|170473|fgenesh1_pg.C_scaffold_208000031	27098334	412	0.08070278	0.91627417	0.0880771090600535	0.07132982	0.29977423	0.2379451362447
Amphibians	23779	Axolotl_contig_8255683_O	Notophthalmus_contig_663_O	jgi|Xentr4|383058|e_gw1.528.5.1	27079013	300	0.02466415	0.79349526	0.0310829203945087	0.06142255	0.51748501	0.118694355996901
Amphibians	23780	Axolotl_contig_8248497_O	Notophthalmus_contig_7864_O	jgi|Xentr4|211432|fgenesh_pm_kg.C_scaffold_423000001	27056729	139	0.09426096	0.73147768	0.128863754256999	0.02907497	0.25606094	0.113547072036836
Amphibians	23781	Axolotl_contig_8258427_O	Notophthalmus_contig_16398_O	jgi|Xentr4|370217|e_gw1.380.45.1	27080101	426	0.00769303	0.49167163	0.01564668272603	0.06843057	0.26480117	0.258422460897737
Amphibians	23782	Axolotl_contig_8247127_O	Notophthalmus_contig_6646_O	jgi|Xentr4|390742|e_gw1.622.3.1	27051750	238	0.15769792	0.85162935	0.185172011744311	0.09207822	0.48765422	0.188818667456625
Amphibians	23783	Axolotl_contig_8274649_O	Notophthalmus_contig_4512_O	jgi|Xentr4|392294|e_gw1.645.4.1	27062993	148	0.05709697	1.42090450	0.0401835380210281	0.03062431	0.35036131	0.0874077962546721
Amphibians	23784	Axolotl_contig_8254868_O	Notophthalmus_contig_9626_O	jgi|Xentr4|319443|e_gw1.53.74.1	27088687	817	0.10069514	0.89774081	0.112165046835734	0.03250953	0.25931959	0.125364728518968
Amphibians	23785	Axolotl_contig_8257191_O	Notophthalmus_contig_446_O	jgi|Xentr4|212354|fgenesh_pm_kg.C_scaffold_668000001	27078229	343	0.20435449	0.85572867	0.238807576705359	0.06860825	0.30586146	0.224311523262852
Amphibians	23786	Axolotl_contig_8245064_O	Notophthalmus_contig_10217_O	jgi|Xentr4|338215|e_gw1.141.38.1	27081245	214	0.05384898	0.99910511	0.0538972120761148	0.10759736	0.37613628	0.28605951013287
Amphibians	23787	Axolotl_contig_8249692_O	Notophthalmus_contig_473_O	jgi|Xentr4|471060|C_scaffold_735000001	27085428	89	0.04475230	1.06306070	0.0420975961203344	0.08198378	0.65678699	0.124825523721169
Amphibians	23788	Axolotl_contig_8279221_O	Notophthalmus_contig_43843_O	jgi|Xentr4|374134|e_gw1.427.183.1	27063048	261	0.07938082	0.75024494	0.105806538328669	0.08926924	0.34038832	0.262257059819209
Amphibians	23789	Axolotl_contig_8248103_O	Notophthalmus_contig_9177_O	jgi|Xentr4|332755|e_gw1.111.15.1	27088409	376	0.01045718	0.60058338	0.0174117039335987	0.07292129	0.22590903	0.322790505541102
Amphibians	23790	Axolotl_contig_8261595_O	Notophthalmus_contig_12155_O	jgi|Xentr4|130187|gw1.441.67.1	27088645	799	0.20266479	0.75335450	0.269016498872709	0.05085054	0.29435498	0.172752436530885
Amphibians	23791	Ambystoma_mexicanum_n_1780_O	Notophthalmus_contig_4879_O	jgi|Xentr4|319137|e_gw1.51.181.1	27054482	162	0.02542049	0.73189401	0.0347324744466757	0.04309983	0.24851785	0.173427502290077
Amphibians	23792	Axolotl_contig_8248358_O	Notophthalmus_contig_41514_O	jgi|Xentr4|453739|estExt_fgenesh1_pg.C_1650056	27082815	984	0.13718147	0.84307650	0.162715328917364	0.05323212	0.37515076	0.141895274315851
Amphibians	23793	Axolotl_contig_8247341_O	Notophthalmus_contig_34065_O	jgi|Xentr4|462534|C_scaffold_12000014	27067149	244	0.12958056	0.89557848	0.144689229245437	0.02686854	0.11892991	0.225919114880353
Amphibians	23794	Axolotl_contig_8256376_O	Notophthalmus_contig_57822_O	jgi|Xentr4|163807|fgenesh1_pg.C_scaffold_96000057	27070868	393	0.00773844	0.44810398	0.0172692953988045	0.00218420	0.15646388	0.0139597714181701
Amphibians	23795	Axolotl_contig_8250168_O	Notophthalmus_contig_42697_O	jgi|Xentr4|154176|fgenesh1_pg.C_scaffold_3000120	27060892	128	0.09039139	0.59576057	0.151724357991668	0.02898036	0.16265069	0.178175450715887
Amphibians	23796	Axolotl_contig_8247774_O	Notophthalmus_contig_49473_O	jgi|Xentr4|466703|C_scaffold_208000004	27089289	888	0.05553054	0.76380522	0.0727024882076611	0.02544943	0.24543546	0.103690925508482
Amphibians	23797	Axolotl_contig_8260337_O	Notophthalmus_contig_7757_O	jgi|Xentr4|464958|C_scaffold_99000018	27075232	504	0.02112661	0.79167059	0.0266861119597736	0.10374379	0.56011322	0.185219320479527
Amphibians	23798	Axolotl_contig_8247217_O	Notophthalmus_contig_1331_O	jgi|Xentr4|467738|C_scaffold_293000011	27069062	4120	0.07503013	0.74895542	0.100179700949357	0.02177957	0.27225672	0.0799964460014063
Amphibians	23799	Axolotl_contig_8253798_O	Notophthalmus_contig_55605_O	jgi|Xentr4|397964|e_gw1.708.80.1	27072748	526	0.01246307	0.64722750	0.0192560884696648	0.00988346	0.33000969	0.0299489993763516
Amphibians	23800	Axolotl_contig_8247229_O	Notophthalmus_contig_5211_O	jgi|Xentr4|354957|e_gw1.253.19.1	27061551	525	0.03144937	0.77101125	0.0407897679832817	0.01432628	0.23117076	0.0619727166186589
Amphibians	23801	Axolotl_contig_8255435_O	Notophthalmus_contig_58993_O	jgi|Xentr4|338518|e_gw1.144.131.1	27077388	883	0.01744122	0.77276577	0.0225698661575033	0.01175342	0.28221316	0.0416473136830331
Amphibians	23802	Axolotl_contig_8247588_O	Notophthalmus_contig_11380_O	jgi|Xentr4|311265|e_gw1.27.353.1	27089948	692	0.27025253	0.83354314	0.324221407424696	0.09156374	0.25735454	0.355788322211063
Amphibians	23803	Axolotl_contig_8251030_O	Notophthalmus_contig_8104_O	jgi|Xentr4|312771|e_gw1.30.337.1	27064629	603	0.03543820	0.72895780	0.0486148855256093	0.02407614	0.31503952	0.0764226024722232
Amphibians	23804	Axolotl_contig_8248758_O	Notophthalmus_contig_37064_O	jgi|Xentr4|186072|fgenesh1_pg.C_scaffold_774000005	27103672	460	0.07019639	0.58915603	0.11914736746393	0.02454593	0.22072298	0.111206952715118
Amphibians	23805	Axolotl_contig_8249589_O	Notophthalmus_contig_53251_O	jgi|Xentr4|434371|e_gw1.2924.3.1	27061535	241	0.00539247	0.78261016	0.006890365440694	0.07915703	0.52637051	0.150382721858791
Amphibians	23806	Axolotl_contig_8247386_O	Notophthalmus_contig_37517_O	jgi|Xentr4|463691|C_scaffold_45000005	27100936	681	0.04107006	0.59563112	0.0689521729489218	0.05549194	0.22919528	0.242116417057105
Amphibians	23807	Axolotl_contig_8259681_O	Notophthalmus_contig_11563_O	jgi|Xentr4|179285|fgenesh1_pg.C_scaffold_451000017	27087004	631	0.17457657	0.90674278	0.192531524761631	0.05519839	0.35128811	0.157131392804613
Amphibians	23808	Axolotl_contig_8276153_O	Notophthalmus_contig_38031_O	jgi|Xentr4|182684|fgenesh1_pg.C_scaffold_587000031	27065405	88	0.07392589	1.19101356	0.0620697299197836	0.00000000	0.14393793	0
Amphibians	23811	Axolotl_contig_8249357_O	Notophthalmus_contig_9682_O	jgi|Xentr4|391280|e_gw1.628.55.1	27104536	692	0.04475620	1.19006618	0.0376081605814561	0.04616842	0.38424197	0.120154547406677
Amphibians	23812	Axolotl_contig_8254845_O	Notophthalmus_contig_9006_O	jgi|Xentr4|386452|e_gw1.560.55.1	27060614	292	0.18930953	0.96470204	0.196236270009339	0.07056371	0.24444152	0.288673176308182
Amphibians	23813	Axolotl_contig_8256345_O	Notophthalmus_contig_8514_O	jgi|Xentr4|203956|fgenesh1_pm.C_scaffold_498000003	27094925	255	0.05322341	0.51920565	0.102509304357532	0.03566264	0.23154464	0.154020581085358
Amphibians	23814	Axolotl_contig_8251889_O	Notophthalmus_contig_7913_O	jgi|Xentr4|316440|e_gw1.41.399.1	27078555	249	0.05101800	0.83903149	0.0608058226753802	0.03110676	0.28629723	0.108651976828417
Amphibians	23815	Axolotl_contig_8267921_O	Notophthalmus_contig_42788_O	jgi|Xentr4|168427|fgenesh1_pg.C_scaffold_168000040	27078919	153	0.09786895	0.55266077	0.177086841173836	0.10233796	0.48487780	0.211059281328203
Amphibians	23816	Axolotl_contig_8269442_O	Notophthalmus_contig_10868_O	jgi|Xentr4|176201|fgenesh1_pg.C_scaffold_350000017	27062593	461	0.14130834	0.79527137	0.177685687339656	0.07663909	0.29713535	0.257926530788074
Amphibians	23817	Axolotl_contig_8248779_O	Notophthalmus_contig_2119_O	jgi|Xentr4|323640|e_gw1.71.66.1	27100407	92	0.07569783	0.83040625	0.0911575870244233	0.01624193	0.44428630	0.0365573505192485
Amphibians	23818	Axolotl_contig_8264363_O	Notophthalmus_contig_4560_O	jgi|Xentr4|466967|C_scaffold_228000011	27075216	462	0.07382256	0.42190167	0.174975747310979	0.04901999	0.35577966	0.137781878817918
Amphibians	23819	Axolotl_contig_8248057_O	Notophthalmus_contig_27905_O	jgi|Xentr4|209186|fgenesh_pm_kg.C_scaffold_114000008	27078650	183	0.18710622	0.75840252	0.246710968207226	0.08282591	0.37414782	0.221372157132975
Amphibians	23820	Axolotl_contig_8247823_O	Notophthalmus_contig_4854_O	jgi|Xentr4|340897|e_gw1.155.75.1	27095724	138	0.03356980	0.94156602	0.0356531557925168	0.03561040	0.55047688	0.0646900919798848
Amphibians	23821	Axolotl_contig_8251814_O	Notophthalmus_contig_15946_O	jgi|Xentr4|412047|e_gw1.950.46.1	27097983	646	0.01204912	0.69631348	0.0173041601894595	0.05343179	0.53166203	0.100499541033615
Amphibians	23822	Axolotl_contig_8262034_O	Notophthalmus_contig_42870_O	jgi|Xentr4|166298|fgenesh1_pg.C_scaffold_132000057	27060858	261	0.18346205	0.64093147	0.286242849020973	0.06426611	0.17884784	0.359334001461801
Amphibians	23823	Axolotl_contig_8255023_O	Notophthalmus_contig_10803_O	jgi|Xentr4|344217|e_gw1.175.70.1	27106518	453	0.10551683	1.12198597	0.0940446964769087	0.05308048	0.34667553	0.153112854547305
Amphibians	23824	Axolotl_contig_8248382_O	Notophthalmus_contig_5381_O	jgi|Xentr4|129787|gw1.19727.3.1	27062996	139	0.00305577	1.60962388	0.00189843729207099	0.00000000	0.20731869	0
Amphibians	23825	Axolotl_contig_8252764_O	Notophthalmus_contig_36863_O	jgi|Xentr4|390075|e_gw1.612.6.1	27086987	361	0.09344885	1.02496512	0.0911727122967853	0.04139821	0.26907799	0.153852085783754
Amphibians	23826	Axolotl_contig_8256759_O	Notophthalmus_contig_6514_O	jgi|Xentr4|407388|e_gw1.856.23.1	27060575	595	0.08985885	0.92524017	0.0971194862843017	0.03983702	0.31498959	0.126470909721175
Amphibians	23827	Axolotl_contig_8257866_O	Notophthalmus_contig_2195_O	jgi|Xentr4|362137|e_gw1.307.77.1	27099025	219	0.02272775	0.65205483	0.0348555810866396	0.01585788	0.20145938	0.0787150243389015
Amphibians	23828	Axolotl_contig_8251560_O	Notophthalmus_contig_4724_O	jgi|Xentr4|311237|e_gw1.27.5.1	27083791	563	0.04410496	0.38529049	0.114471966333765	0.01337390	0.12266740	0.109025706911535
Amphibians	23829	Axolotl_contig_8273971_O	Notophthalmus_contig_6019_O	jgi|Xentr4|465634|C_scaffold_136000015	27097248	107	0.01592100	0.89218805	0.0178448926770539	0.00393960	0.38437340	0.0102494085178631
Amphibians	23830	Axolotl_contig_8245008_O	Notophthalmus_contig_10620_O	jgi|Xentr4|469022|C_scaffold_427000005	27055995	517	0.02615747	0.76914190	0.0340086400181813	0.01771985	0.33473753	0.0529365500187565
Amphibians	23831	Axolotl_contig_8250669_O	Notophthalmus_contig_11302_O	jgi|Xentr4|463712|C_scaffold_45000026	27064787	808	0.02174326	0.62005286	0.0350667844673759	0.01353660	0.20918013	0.0647126474201924
Amphibians	23832	Axolotl_contig_8254094_O	Notophthalmus_contig_6260_O	jgi|Xentr4|325065|e_gw1.77.435.1	27103663	412	0.32710125	1.37659437	0.237616292154384	0.04794661	0.38543225	0.124396985462426
Amphibians	23833	Axolotl_contig_8264689_O	Notophthalmus_contig_9828_O	jgi|Xentr4|379579|e_gw1.488.5.1	27100682	424	0.11715436	1.32469588	0.0884386837528324	0.03042109	0.31514469	0.096530549189961
Amphibians	23834	Axolotl_contig_8250591_O	Notophthalmus_contig_10801_O	jgi|Xentr4|177501|fgenesh1_pg.C_scaffold_390000009	27075295	332	0.02775175	2.21499002	0.0125290632234993	0.01000849	0.37964297	0.0263629009118752
Amphibians	23835	Axolotl_contig_8245784_O	Notophthalmus_contig_42176_O	jgi|Xentr4|325121|e_gw1.77.253.1	27103654	46	0.05924131	1.27094679	0.0466119513941256	0.04848214	0.75573038	0.0641526942452677
Amphibians	23837	Axolotl_contig_8249114_O	Notophthalmus_contig_17500_O	jgi|Xentr4|55216|gw1.455.21.1	27090448	137	0.10641764	0.88232198	0.120610890822418	0.04517494	0.27337325	0.1652500381804
Amphibians	23838	Axolotl_contig_8258539_O	Notophthalmus_contig_4566_O	jgi|Xentr4|360597|e_gw1.295.49.1	27087573	408	0.04443687	0.79952304	0.0555792238332494	0.10241429	0.41956684	0.244095291229402
Amphibians	23839	Axolotl_contig_8254874_O	Notophthalmus_contig_47623_O	jgi|Xentr4|331168|e_gw1.103.277.1	27105494	30	0.11929852	0.64308767	0.185508952457446	0.04456757	0.05001853	0.891021187547895
Amphibians	23840	Axolotl_contig_8262136_O	Notophthalmus_contig_8785_O	jgi|Xentr4|467619|C_scaffold_283000012	27069391	863	0.08990147	0.81798227	0.109906379755639	0.04841860	0.28117960	0.172198125326304
Amphibians	23841	Axolotl_contig_8263485_O	Notophthalmus_contig_9561_O	jgi|Xentr4|303744|e_gw1.5.441.1	27070340	568	0.07169213	1.01333601	0.070748625621229	0.02432176	0.18476476	0.131636357495877
Amphibians	23842	Axolotl_contig_8246137_O	Notophthalmus_contig_9032_O	jgi|Xentr4|465592|C_scaffold_134000011	27091363	630	0.01332159	0.62459156	0.0213284822484633	0.01781536	0.36090019	0.049363675868389
Amphibians	23843	Axolotl_contig_8249198_O	Notophthalmus_contig_11954_O	jgi|Xentr4|203198|fgenesh1_pm.C_scaffold_393000003	27064171	164	0.04623122	0.78720835	0.0587280610018936	0.00790174	0.36668430	0.0215491636811284
Amphibians	23844	Axolotl_contig_8247086_O	Notophthalmus_contig_4904_O	jgi|Xentr4|318365|e_gw1.48.260.1	27104257	365	0.06492101	0.84699173	0.0766489302085629	0.08116019	0.44881350	0.180832773523969
Amphibians	23845	Axolotl_contig_8245358_O	Notophthalmus_contig_26684_O	jgi|Xentr4|173407|fgenesh1_pg.C_scaffold_277000019	27076832	474	0.01856243	0.58159288	0.0319165358420481	0.05432274	0.39889862	0.136181819831816
Amphibians	23846	Axolotl_contig_8255624_O	Notophthalmus_contig_11758_O	jgi|Xentr4|165770|fgenesh1_pg.C_scaffold_124000023	27075769	174	0.09447816	0.79902617	0.118241634063125	0.12575912	0.32991844	0.381182452244864
Amphibians	23847	Axolotl_contig_8247048_O	Notophthalmus_contig_308_O	jgi|Xentr4|306483|e_gw1.13.134.1	27103816	230	0.15104426	1.23063618	0.122736729550727	0.04397564	0.28576051	0.153889842931761
Amphibians	23848	Axolotl_contig_8277921_O	Notophthalmus_contig_6388_O	jgi|Xentr4|463455|C_scaffold_37000025	27062570	695	0.19815038	0.79999149	0.247690609808862	0.09512372	0.30038740	0.316670139959266
Amphibians	23849	Axolotl_contig_8250087_O	Notophthalmus_contig_38374_O	jgi|Xentr4|197541|fgenesh1_pm.C_scaffold_24000071	27062505	244	0.01415971	0.84592731	0.0167386840838606	0.00880292	0.32141335	0.027388159203717
Amphibians	23850	Axolotl_contig_8275083_O	Notophthalmus_contig_7563_O	jgi|Xentr4|417364|e_gw1.1094.4.1	27070083	357	0.03022302	0.88200805	0.0342661498384283	0.02565136	0.30056572	0.0853435980656743
Amphibians	23851	Axolotl_contig_8277326_O	Notophthalmus_contig_33907_O	jgi|Xentr4|307827|e_gw1.17.146.1	27104013	279	0.06246007	0.85880334	0.0727291885008272	0.01540886	0.23061352	0.0668168110872251
Amphibians	23852	Axolotl_contig_8250987_O	Notophthalmus_contig_1562_O	jgi|Xentr4|345133|e_gw1.180.48.1	27101330	740	0.05016217	0.68116938	0.0736412579203134	0.04446268	0.30977906	0.143530295430556
Amphibians	23853	Axolotl_contig_8264603_O	Notophthalmus_contig_10616_O	jgi|Xentr4|160362|fgenesh1_pg.C_scaffold_56000023	27089054	72	0.00601206	0.73732455	0.00815388555826603	0.00000000	0.21318865	0
Amphibians	23854	Axolotl_contig_8245653_O	Notophthalmus_contig_10069_O	jgi|Xentr4|161240|fgenesh1_pg.C_scaffold_66000059	27073377	188	0.01378821	0.72468735	0.0190264256717052	0.00000000	0.30334468	0
Amphibians	23855	Axolotl_contig_8252841_O	Notophthalmus_contig_15871_O	jgi|Xentr4|286047|estExt_Genewise1.C_6590039	27092205	303	0.09574147	0.77829294	0.123014696754155	0.06362522	0.32012299	0.198752423248327
Amphibians	23857	Axolotl_contig_8273454_O	Notophthalmus_contig_7922_O	jgi|Xentr4|353899|e_gw1.243.19.1	27063015	209	0.11328446	0.73325007	0.154496350747024	0.01365106	0.27276595	0.0500467891978453
Amphibians	23858	Axolotl_contig_8250635_O	Notophthalmus_contig_34199_O	jgi|Xentr4|433866|e_gw1.2696.12.1	27066245	205	0.01610368	1.07839601	0.014932992936426	0.06434512	0.53987293	0.119185675784856
Amphibians	23859	Axolotl_contig_8270708_O	Notophthalmus_contig_4015_O	jgi|Xentr4|210158|fgenesh_pm_kg.C_scaffold_219000014	27083143	191	0.07380773	0.75573038	0.0976641034332906	0.03171480	0.45990707	0.0689591486384412
Amphibians	23860	Axolotl_contig_8303161_O	Notophthalmus_contig_36054_O	jgi|Xentr4|409324|e_gw1.897.44.1	27099699	121	0.04230029	0.67794051	0.062395283031545	0.15363848	0.51470573	0.298497706641035
Amphibians	23861	Axolotl_contig_8245190_O	Notophthalmus_contig_9116_O	jgi|Xentr4|315618|e_gw1.39.249.1	27058235	159	0.05706173	0.89345334	0.0638664913379808	0.01930697	0.35444144	0.0544715369624951
Amphibians	23862	Axolotl_contig_8252816_O	Notophthalmus_contig_49990_O	jgi|Xentr4|372720|e_gw1.409.77.1	27104818	243	0.11160487	0.62147392	0.179580938810755	0.05923202	0.36186935	0.163683439893431
Amphibians	23863	Axolotl_contig_8256250_O	Notophthalmus_contig_9204_O	jgi|Xentr4|466331|C_scaffold_179000011	27102535	217	0.06342165	0.67732780	0.0936350907197372	0.11365068	0.38414873	0.295850724275465
Amphibians	23864	Axolotl_contig_8273823_O	Notophthalmus_contig_37090_O	jgi|Xentr4|191149|fgenesh1_pg.C_scaffold_1512000001	27099580	646	0.02193181	0.82953052	0.0264388222870932	0.02652982	0.39695660	0.0668330492552586
Amphibians	23865	Axolotl_contig_8266056_O	Notophthalmus_contig_54543_O	jgi|Xentr4|175318|fgenesh1_pg.C_scaffold_323000001	27072588	163	0.10747767	0.61594300	0.174492883270043	0.14780112	0.51043114	0.289561330447041
Amphibians	23866	Axolotl_contig_8299246_O	Notophthalmus_contig_59158_O	jgi|Xentr4|173106|fgenesh1_pg.C_scaffold_269000029	27055250	327	0.01504667	0.69589915	0.0216219117382167	0.02399931	0.27037528	0.0887629593948086
Amphibians	23867	Axolotl_contig_8251729_O	Notophthalmus_contig_2466_O	jgi|Xentr4|172832|fgenesh1_pg.C_scaffold_262000021	27052584	262	0.11963491	0.71179235	0.168075577097731	0.05487066	0.21401534	0.256386574906266
Amphibians	23868	Axolotl_contig_8267315_O	Notophthalmus_contig_38789_O	jgi|Xentr4|405791|e_gw1.827.64.1	27100526	202	0.11968575	0.61133969	0.195776181324003	0.05446627	0.36381668	0.149708006790673
Amphibians	23869	Axolotl_contig_8254208_O	Notophthalmus_contig_7645_O	jgi|Xentr4|182443|fgenesh1_pg.C_scaffold_576000008	27101819	438	0.07508856	0.47400867	0.158411786012268	0.02199974	0.16365961	0.134423759166969
Amphibians	23870	Axolotl_contig_8248435_O	Notophthalmus_contig_8194_O	jgi|Xentr4|321959|e_gw1.64.178.1	27071221	281	0.01249866	0.84253403	0.014834605552965	0.07558156	0.29225024	0.258619325684728
Amphibians	23871	Axolotl_contig_8250480_O	Notophthalmus_contig_11392_O	jgi|Xentr4|473741|C_scaffold_3724000001	27102346	387	0.05654635	0.70020114	0.0807572949681287	0.03433698	0.36548139	0.0939500093287924
Amphibians	23872	Axolotl_contig_8251188_O	Notophthalmus_contig_10800_O	jgi|Xentr4|473504|C_scaffold_2509000001	27064383	176	0.11822920	1.05115550	0.112475461527814	0.06072863	0.32834282	0.184954950438691
Amphibians	23873	Axolotl_contig_8247204_O	Notophthalmus_contig_58061_O	jgi|Xentr4|364686|e_gw1.330.79.1	27086850	553	0.15581174	0.79823110	0.195196278371013	0.04988325	0.29762770	0.167602847450019
Amphibians	23874	Axolotl_contig_8245888_O	Notophthalmus_contig_56396_O	jgi|Xentr4|305203|e_gw1.9.150.1	27078334	681	0.06533369	0.74262310	0.0879769158810169	0.03963206	0.27903171	0.142034251232593
Amphibians	23875	Axolotl_contig_8270512_O	Notophthalmus_contig_7999_O	jgi|Xentr4|416721|e_gw1.1077.5.1	27059419	340	0.05779664	1.34055162	0.0431140726979242	0.02831435	0.29066564	0.0974120986574127
Amphibians	23876	Axolotl_contig_8261309_O	Notophthalmus_contig_1821_O	jgi|Xentr4|470058|C_scaffold_558000003	27093002	2290	0.03701200	0.95750261	0.0386547249202799	0.03148314	0.31796164	0.0990155290430632
Amphibians	23877	Axolotl_contig_8252205_O	Notophthalmus_contig_44200_O	jgi|Xentr4|413313|e_gw1.978.28.1	27069918	269	0.05512429	0.70437427	0.0782599426864357	0.10029062	0.28235818	0.355189355590831
Amphibians	23878	Axolotl_contig_8246544_O	Notophthalmus_contig_8493_O	jgi|Xentr4|344321|e_gw1.177.28.1	27104950	1027	0.06068959	0.65499501	0.0926565684828652	0.06220716	0.30171200	0.206180596065122
Amphibians	23879	Axolotl_contig_8262723_O	Notophthalmus_contig_6708_O	jgi|Xentr4|366173|e_gw1.344.22.1	27076553	586	0.04182268	0.86513901	0.04834215024011	0.02333494	0.38458968	0.0606748990248516
Amphibians	23880	Axolotl_contig_8254717_O	Notophthalmus_contig_54594_O	jgi|Xentr4|313565|e_gw1.33.28.1	27100211	322	0.17137219	1.24099950	0.138092070141849	0.07204713	0.26120421	0.275826832959545
Amphibians	23881	Axolotl_contig_8246182_O	Notophthalmus_contig_11297_O	jgi|Xentr4|464983|C_scaffold_101000004	27106753	361	0.00787727	0.63415962	0.0124215887476405	0.00482656	0.19397122	0.0248828666438248
Amphibians	23882	Axolotl_contig_8250797_O	Notophthalmus_contig_1789_O	jgi|Xentr4|174821|fgenesh1_pg.C_scaffold_310000017	27055834	471	0.01805086	0.54289025	0.0332495564250785	0.01336236	0.19445881	0.0687156318605467
Amphibians	23883	Axolotl_contig_8258456_O	Notophthalmus_contig_10012_O	jgi|Xentr4|157695|fgenesh1_pg.C_scaffold_30000087	27056159	164	0.03541284	0.90333837	0.0392021873265496	0.02966679	0.33836162	0.087677763216762
Amphibians	23884	Axolotl_contig_8254455_O	Notophthalmus_contig_19918_O	jgi|Xentr4|203549|fgenesh1_pm.C_scaffold_441000005	27058551	163	0.08056519	0.80051981	0.100641094690711	0.09072833	0.40199330	0.225696124786159
Amphibians	23885	Axolotl_contig_8251687_O	Notophthalmus_contig_36360_O	jgi|Xentr4|378834|e_gw1.478.25.1	27096787	147	0.04761142	0.57922899	0.0821979231391716	0.02355444	0.27348234	0.086127828217354
Amphibians	23886	Axolotl_contig_8252932_O	Notophthalmus_contig_1888_O	jgi|Xentr4|42615|gw1.390.21.1	27099887	284	0.08514500	0.85893340	0.0991287566649521	0.04483726	0.38632093	0.116062207657245
Amphibians	23887	Axolotl_contig_8279812_O	Notophthalmus_contig_51140_O	jgi|Xentr4|172936|fgenesh1_pg.C_scaffold_264000045	27089312	445	0.14055970	0.71134304	0.197597631657435	0.04809891	0.24401588	0.197113851770631
Amphibians	23888	Axolotl_contig_8256076_O	Notophthalmus_contig_2070_O	jgi|Xentr4|463549|C_scaffold_40000010	27091781	602	0.04392323	0.86018534	0.0510625186892862	0.02172064	0.22590380	0.0961499540955044
